i,k,x_um,z_um,fill,temperature,liquid_frac,ux,uz,vmag
22,0,82.50,0.00,1.00000000e+00,3.00011230e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
23,0,86.25,0.00,1.00000000e+00,3.00011078e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
24,0,90.00,0.00,1.00000000e+00,3.00010986e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
25,0,93.75,0.00,1.00000000e+00,3.00010620e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
26,0,97.50,0.00,1.00000000e+00,3.00010284e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
27,0,101.25,0.00,1.00000000e+00,3.00009979e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
28,0,105.00,0.00,1.00000000e+00,3.00009583e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
29,0,108.75,0.00,1.00000000e+00,3.00009216e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
30,0,112.50,0.00,1.00000000e+00,3.00008972e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
31,0,116.25,0.00,1.00000000e+00,3.00008728e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
32,0,120.00,0.00,1.00000000e+00,3.00008545e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
33,0,123.75,0.00,1.00000000e+00,3.00008240e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
34,0,127.50,0.00,1.00000000e+00,3.00007965e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
35,0,131.25,0.00,1.00000000e+00,3.00007690e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
36,0,135.00,0.00,1.00000000e+00,3.00007477e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
37,0,138.75,0.00,1.00000000e+00,3.00007263e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
38,0,142.50,0.00,1.00000000e+00,3.00007080e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
39,0,146.25,0.00,1.00000000e+00,3.00006989e+02,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
0,1,0.00,3.75,1.00000000e+00,3.00007202e+02,0.00000000e+00,-6.68243244e-16,1.73743246e-14,1.91472391e-14
1,1,3.75,3.75,1.00000000e+00,3.00007294e+02,0.00000000e+00,2.67297298e-15,1.20283786e-14,1.29577178e-14
2,1,7.50,3.75,1.00000000e+00,3.00007477e+02,0.00000000e+00,6.68243266e-15,1.40331082e-14,1.71934712e-14
3,1,11.25,3.75,1.00000000e+00,3.00007721e+02,0.00000000e+00,6.68243244e-16,1.06918919e-14,1.14384820e-14
4,1,15.00,3.75,1.00000000e+00,3.00007965e+02,0.00000000e+00,6.68243266e-15,1.40331082e-14,1.57711080e-14
5,1,18.75,3.75,1.00000000e+00,3.00008118e+02,0.00000000e+00,2.00472963e-15,1.20283786e-14,1.22125905e-14
6,1,22.50,3.75,1.00000000e+00,3.00008453e+02,0.00000000e+00,-9.35540521e-15,1.13601348e-14,1.49573076e-14
7,1,26.25,3.75,1.00000000e+00,3.00008728e+02,0.00000000e+00,-6.68243244e-16,1.40331082e-14,1.58558232e-14
8,1,30.00,3.75,1.00000000e+00,3.00009125e+02,0.00000000e+00,-6.68243244e-16,1.73743246e-14,1.75023604e-14
9,1,33.75,3.75,1.00000000e+00,3.00009460e+02,0.00000000e+00,-3.34121633e-15,1.80425675e-14,1.89361788e-14
10,1,37.50,3.75,1.00000000e+00,3.00009796e+02,0.00000000e+00,1.33648649e-15,1.67060816e-14,1.85790849e-14
11,1,41.25,3.75,1.00000000e+00,3.00010040e+02,0.00000000e+00,-3.34121633e-15,9.35540521e-15,1.01344104e-14
12,1,45.00,3.75,1.00000000e+00,3.00010498e+02,0.00000000e+00,-1.33648649e-15,9.35540521e-15,1.47770929e-14
13,1,48.75,3.75,1.00000000e+00,3.00010986e+02,0.00000000e+00,1.33648649e-15,9.35540521e-15,1.02657471e-14
14,1,52.50,3.75,1.00000000e+00,3.00011230e+02,0.00000000e+00,-2.00472963e-15,1.06918919e-14,1.52529356e-14
15,1,56.25,3.75,1.00000000e+00,3.00011597e+02,0.00000000e+00,2.67297298e-15,7.35067558e-15,1.49124572e-14
16,1,60.00,3.75,1.00000000e+00,3.00011871e+02,0.00000000e+00,-3.34121633e-15,1.33648653e-14,1.82883900e-14
17,1,63.75,3.75,1.00000000e+00,3.00012085e+02,0.00000000e+00,7.35067558e-15,1.53695941e-14,1.83005958e-14
18,1,67.50,3.75,1.00000000e+00,3.00012238e+02,0.00000000e+00,4.67770261e-15,2.00472980e-14,2.26119138e-14
19,1,71.25,3.75,1.00000000e+00,3.00012390e+02,0.00000000e+00,-2.67297298e-15,1.67060816e-14,1.72453384e-14
20,1,75.00,3.75,1.00000000e+00,3.00012482e+02,0.00000000e+00,2.00472963e-15,1.87108104e-14,1.89243847e-14
21,1,78.75,3.75,1.00000000e+00,3.00012390e+02,0.00000000e+00,-5.34594596e-15,2.00472980e-14,2.07586091e-14
22,1,82.50,3.75,1.00000000e+00,3.00012268e+02,0.00000000e+00,2.00472963e-15,1.87108104e-14,1.88297610e-14
23,1,86.25,3.75,1.00000000e+00,3.00012146e+02,0.00000000e+00,1.06918919e-14,1.53695941e-14,1.89125821e-14
24,1,90.00,3.75,1.00000000e+00,3.00011993e+02,0.00000000e+00,5.34594596e-15,1.47013512e-14,1.57001623e-14
25,1,93.75,3.75,1.00000000e+00,3.00011597e+02,0.00000000e+00,-1.33648649e-15,1.06918919e-14,1.20283786e-14
26,1,97.50,3.75,1.00000000e+00,3.00011230e+02,0.00000000e+00,-4.00945925e-15,1.40331082e-14,1.46557181e-14
27,1,101.25,3.75,1.00000000e+00,3.00010803e+02,0.00000000e+00,-2.00472963e-15,1.06918919e-14,1.21208348e-14
28,1,105.00,3.75,1.00000000e+00,3.00010529e+02,0.00000000e+00,4.00945925e-15,4.00945925e-15,1.26966215e-14
29,1,108.75,3.75,1.00000000e+00,3.00010071e+02,0.00000000e+00,-1.33648649e-15,5.34594596e-15,1.26260840e-14
30,1,112.50,3.75,1.00000000e+00,3.00009735e+02,0.00000000e+00,2.00472963e-15,1.53695941e-14,1.61902521e-14
31,1,116.25,3.75,1.00000000e+00,3.00009369e+02,0.00000000e+00,6.68243244e-16,2.47250002e-14,2.48780421e-14
32,1,120.00,3.75,1.00000000e+00,3.00009033e+02,0.00000000e+00,2.00472963e-15,1.80425675e-14,1.82027296e-14
33,1,123.75,3.75,1.00000000e+00,3.00008728e+02,0.00000000e+00,1.33648649e-15,1.13601348e-14,1.21208348e-14
34,1,127.50,3.75,1.00000000e+00,3.00008331e+02,0.00000000e+00,2.00472963e-15,1.20283786e-14,1.30606941e-14
35,1,131.25,3.75,1.00000000e+00,3.00008087e+02,0.00000000e+00,-2.67297298e-15,1.60378370e-14,1.63138952e-14
36,1,135.00,3.75,1.00000000e+00,3.00007782e+02,0.00000000e+00,-8.68716228e-15,1.67060816e-14,1.88416160e-14
37,1,138.75,3.75,1.00000000e+00,3.00007568e+02,0.00000000e+00,-3.34121633e-15,2.60614860e-14,2.64104060e-14
38,1,142.50,3.75,1.00000000e+00,3.00007446e+02,0.00000000e+00,-4.00945925e-15,1.53695941e-14,2.16432419e-14
39,1,146.25,3.75,1.00000000e+00,3.00007355e+02,0.00000000e+00,1.33648649e-15,1.26966215e-14,1.94710072e-14
0,2,0.00,7.50,1.00000000e+00,3.00007690e+02,0.00000000e+00,6.01418931e-15,1.60378370e-14,2.05532324e-14
1,2,3.75,7.50,1.00000000e+00,3.00007782e+02,0.00000000e+00,1.33648649e-15,2.07155409e-14,2.33502979e-14
2,2,7.50,7.50,1.00000000e+00,3.00007965e+02,0.00000000e+00,8.68716228e-15,2.27202697e-14,2.71359422e-14
3,2,11.25,7.50,1.00000000e+00,3.00008270e+02,0.00000000e+00,1.33648649e-15,1.87108104e-14,2.09619716e-14
4,2,15.00,7.50,1.00000000e+00,3.00008514e+02,0.00000000e+00,3.34121633e-15,1.53695941e-14,1.58558215e-14
5,2,18.75,7.50,1.00000000e+00,3.00008850e+02,0.00000000e+00,2.67297298e-15,1.73743246e-14,1.81904594e-14
6,2,22.50,7.50,1.00000000e+00,3.00009216e+02,0.00000000e+00,-7.35067558e-15,2.20520267e-14,2.32544798e-14
7,2,26.25,7.50,1.00000000e+00,3.00009583e+02,0.00000000e+00,-2.00472963e-15,1.40331082e-14,1.49274243e-14
8,2,30.00,7.50,1.00000000e+00,3.00010132e+02,0.00000000e+00,6.68243266e-15,1.80425675e-14,2.08444763e-14
9,2,33.75,7.50,1.00000000e+00,3.00010712e+02,0.00000000e+00,4.67770261e-15,2.60614860e-14,2.85551815e-14
10,2,37.50,7.50,1.00000000e+00,3.00011108e+02,0.00000000e+00,-5.34594596e-15,2.94027023e-14,3.19710926e-14
11,2,41.25,7.50,1.00000000e+00,3.00011749e+02,0.00000000e+00,-3.34121633e-15,3.47486491e-14,3.56744290e-14
12,2,45.00,7.50,1.00000000e+00,3.00012238e+02,0.00000000e+00,6.68243266e-15,3.27439187e-14,3.48897208e-14
13,2,48.75,7.50,1.00000000e+00,3.00012756e+02,0.00000000e+00,-2.00472963e-15,3.07391882e-14,3.26072584e-14
14,2,52.50,7.50,1.00000000e+00,3.00013245e+02,0.00000000e+00,-4.67770261e-15,2.94027023e-14,3.21104600e-14
15,2,56.25,7.50,1.00000000e+00,3.00013641e+02,0.00000000e+00,5.34594596e-15,2.27202697e-14,2.90973707e-14
16,2,60.00,7.50,1.00000000e+00,3.00014038e+02,0.00000000e+00,8.01891851e-15,2.94027023e-14,3.15138879e-14
17,2,63.75,7.50,1.00000000e+00,3.00014343e+02,0.00000000e+00,1.06918919e-14,2.67297306e-14,2.87965554e-14
18,2,67.50,7.50,1.00000000e+00,3.00014587e+02,0.00000000e+00,2.00472963e-15,3.14074328e-14,3.23183896e-14
19,2,71.25,7.50,1.00000000e+00,3.00014801e+02,0.00000000e+00,2.67297298e-15,3.40804045e-14,3.52715971e-14
20,2,75.00,7.50,1.00000000e+00,3.00014832e+02,0.00000000e+00,8.68716228e-15,3.54168904e-14,3.69593475e-14
21,2,78.75,7.50,1.00000000e+00,3.00014771e+02,0.00000000e+00,-3.34121633e-15,4.00945959e-14,4.02557660e-14
22,2,82.50,7.50,1.00000000e+00,3.00014618e+02,0.00000000e+00,-2.67297298e-15,4.14310818e-14,4.15172183e-14
23,2,86.25,7.50,1.00000000e+00,3.00014404e+02,0.00000000e+00,9.35540521e-15,3.80898655e-14,3.92447170e-14
24,2,90.00,7.50,1.00000000e+00,3.00014069e+02,0.00000000e+00,0.00000000e+00,2.87344611e-14,2.91127155e-14
25,2,93.75,7.50,1.00000000e+00,3.00013611e+02,0.00000000e+00,-1.00236490e-14,2.33885143e-14,2.81456580e-14
26,2,97.50,7.50,1.00000000e+00,3.00013245e+02,0.00000000e+00,-4.00945925e-15,1.93790533e-14,2.16122710e-14
27,2,101.25,7.50,1.00000000e+00,3.00012756e+02,0.00000000e+00,6.68243244e-16,2.40567572e-14,2.49765689e-14
28,2,105.00,7.50,1.00000000e+00,3.00012238e+02,0.00000000e+00,-1.33648649e-15,2.80662165e-14,2.94102951e-14
29,2,108.75,7.50,1.00000000e+00,3.00011597e+02,0.00000000e+00,-6.68243244e-16,2.80662165e-14,2.88585175e-14
30,2,112.50,7.50,1.00000000e+00,3.00011108e+02,0.00000000e+00,4.67770261e-15,2.27202697e-14,2.45437283e-14
31,2,116.25,7.50,1.00000000e+00,3.00010712e+02,0.00000000e+00,-9.35540521e-15,2.40567572e-14,2.58204899e-14
32,2,120.00,7.50,1.00000000e+00,3.00010101e+02,0.00000000e+00,-1.00236490e-14,1.73743246e-14,2.07586091e-14
33,2,123.75,7.50,1.00000000e+00,3.00009705e+02,0.00000000e+00,4.00945925e-15,2.00472980e-14,2.04552307e-14
34,2,127.50,7.50,1.00000000e+00,3.00009216e+02,0.00000000e+00,-1.33648649e-15,1.40331082e-14,1.41598210e-14
35,2,131.25,7.50,1.00000000e+00,3.00008972e+02,0.00000000e+00,-3.34121633e-15,1.47013512e-14,1.62315721e-14
36,2,135.00,7.50,1.00000000e+00,3.00008484e+02,0.00000000e+00,6.68243244e-16,8.68716228e-15,9.59109467e-15
37,2,138.75,7.50,1.00000000e+00,3.00008270e+02,0.00000000e+00,-1.33648649e-15,1.67060816e-14,1.69712741e-14
38,2,142.50,7.50,1.00000000e+00,3.00008087e+02,0.00000000e+00,-1.67060816e-14,1.33648653e-14,2.20520267e-14
39,2,146.25,7.50,1.00000000e+00,3.00007965e+02,0.00000000e+00,-2.00472963e-15,1.60378370e-14,2.23037124e-14
0,3,0.00,11.25,1.00000000e+00,3.00008453e+02,0.00000000e+00,-6.68243244e-16,2.94027023e-14,3.04839060e-14
1,3,3.75,11.25,1.00000000e+00,3.00008545e+02,0.00000000e+00,3.34121633e-15,2.94027023e-14,3.04912311e-14
2,3,7.50,11.25,1.00000000e+00,3.00008820e+02,0.00000000e+00,2.67297298e-15,1.93790533e-14,2.14046564e-14
3,3,11.25,11.25,1.00000000e+00,3.00009216e+02,0.00000000e+00,-3.34121633e-15,2.53932431e-14,2.66460675e-14
4,3,15.00,11.25,1.00000000e+00,3.00009521e+02,0.00000000e+00,3.34121633e-15,2.67297306e-14,2.70700397e-14
5,3,18.75,11.25,1.00000000e+00,3.00010040e+02,0.00000000e+00,9.35540521e-15,2.94027023e-14,3.08841189e-14
6,3,22.50,11.25,1.00000000e+00,3.00010559e+02,0.00000000e+00,-8.01891851e-15,2.87344611e-14,2.99519151e-14
7,3,26.25,11.25,1.00000000e+00,3.00011230e+02,0.00000000e+00,3.34121633e-15,3.80898655e-14,3.83818377e-14
8,3,30.00,11.25,1.00000000e+00,3.00011871e+02,0.00000000e+00,1.33648653e-14,2.60614860e-14,2.96597633e-14
9,3,33.75,11.25,1.00000000e+00,3.00012756e+02,0.00000000e+00,6.01418931e-15,2.40567572e-14,2.48061408e-14
10,3,37.50,11.25,1.00000000e+00,3.00013397e+02,0.00000000e+00,-4.00945925e-15,2.80662165e-14,2.89820421e-14
11,3,41.25,11.25,1.00000000e+00,3.00014160e+02,0.00000000e+00,2.00472963e-15,3.47486491e-14,3.70498547e-14
12,3,45.00,11.25,1.00000000e+00,3.00014893e+02,0.00000000e+00,3.34121633e-15,2.94027023e-14,3.19431439e-14
13,3,48.75,11.25,1.00000000e+00,3.00015778e+02,0.00000000e+00,6.01418931e-15,3.07391882e-14,3.14997120e-14
14,3,52.50,11.25,1.00000000e+00,3.00016388e+02,0.00000000e+00,7.35067558e-15,3.54168904e-14,3.83352678e-14
15,3,56.25,11.25,1.00000000e+00,3.00017059e+02,0.00000000e+00,-6.68243244e-16,3.87581067e-14,4.12257881e-14
16,3,60.00,11.25,1.00000000e+00,3.00017609e+02,0.00000000e+00,1.33648649e-15,4.14310818e-14,4.18866466e-14
17,3,63.75,11.25,1.00000000e+00,3.00018036e+02,0.00000000e+00,6.01418931e-15,3.87581067e-14,3.92731502e-14
18,3,67.50,11.25,1.00000000e+00,3.00018402e+02,0.00000000e+00,2.00472963e-15,3.34121633e-14,3.42698688e-14
19,3,71.25,11.25,1.00000000e+00,3.00018799e+02,0.00000000e+00,5.34594596e-15,5.01182449e-14,5.04069849e-14
20,3,75.00,11.25,1.00000000e+00,3.00018799e+02,0.00000000e+00,9.35540521e-15,4.41040535e-14,4.51299222e-14
21,3,78.75,11.25,1.00000000e+00,3.00018799e+02,0.00000000e+00,5.34594596e-15,4.67770286e-14,4.70862634e-14
22,3,82.50,11.25,1.00000000e+00,3.00018524e+02,0.00000000e+00,-1.33648649e-15,5.41277025e-14,5.42471951e-14
23,3,86.25,11.25,1.00000000e+00,3.00018158e+02,0.00000000e+00,-5.34594596e-15,5.21229720e-14,5.29095065e-14
24,3,90.00,11.25,1.00000000e+00,3.00017609e+02,0.00000000e+00,-4.00945925e-15,4.61087840e-14,4.64032296e-14
25,3,93.75,11.25,1.00000000e+00,3.00017059e+02,0.00000000e+00,-1.00236490e-14,4.07628372e-14,4.26159013e-14
26,3,97.50,11.25,1.00000000e+00,3.00016418e+02,0.00000000e+00,-6.01418931e-15,3.67533796e-14,3.73917782e-14
27,3,101.25,11.25,1.00000000e+00,3.00015778e+02,0.00000000e+00,6.68243244e-16,2.53932431e-14,2.56208324e-14
28,3,105.00,11.25,1.00000000e+00,3.00015015e+02,0.00000000e+00,3.34121633e-15,3.20756740e-14,3.22492243e-14
29,3,108.75,11.25,1.00000000e+00,3.00014099e+02,0.00000000e+00,-2.00472963e-15,2.87344611e-14,2.88120595e-14
30,3,112.50,11.25,1.00000000e+00,3.00013336e+02,0.00000000e+00,-6.01418931e-15,2.47250002e-14,2.58723215e-14
31,3,116.25,11.25,1.00000000e+00,3.00012634e+02,0.00000000e+00,-9.35540521e-15,1.93790533e-14,2.16122710e-14
32,3,120.00,11.25,1.00000000e+00,3.00011871e+02,0.00000000e+00,-6.01418931e-15,3.00709470e-14,3.07319274e-14
33,3,123.75,11.25,1.00000000e+00,3.00011230e+02,0.00000000e+00,-2.00472963e-15,3.67533796e-14,3.69593509e-14
34,3,127.50,11.25,1.00000000e+00,3.00010620e+02,0.00000000e+00,-6.68243266e-15,3.94263513e-14,4.03444063e-14
35,3,131.25,11.25,1.00000000e+00,3.00010071e+02,0.00000000e+00,-7.35067558e-15,2.53932431e-14,2.78265333e-14
36,3,135.00,11.25,1.00000000e+00,3.00009613e+02,0.00000000e+00,-6.68243244e-16,2.67297306e-14,2.72672730e-14
37,3,138.75,11.25,1.00000000e+00,3.00009277e+02,0.00000000e+00,2.67297298e-15,1.80425675e-14,1.88297610e-14
38,3,142.50,11.25,1.00000000e+00,3.00009033e+02,0.00000000e+00,-7.35067558e-15,2.20520267e-14,2.64863831e-14
39,3,146.25,11.25,1.00000000e+00,3.00008972e+02,0.00000000e+00,-8.01891851e-15,2.60614860e-14,2.84219466e-14
0,4,0.00,15.00,1.00000000e+00,3.00009552e+02,0.00000000e+00,-6.68243244e-16,5.34594613e-14,5.43951650e-14
1,4,3.75,15.00,1.00000000e+00,3.00009766e+02,0.00000000e+00,-3.34121633e-15,4.81135144e-14,4.84557022e-14
2,4,7.50,15.00,1.00000000e+00,3.00010010e+02,0.00000000e+00,1.06918919e-14,4.41040535e-14,4.53815384e-14
3,4,11.25,15.00,1.00000000e+00,3.00010468e+02,0.00000000e+00,3.34121633e-15,5.54641883e-14,5.57092079e-14
4,4,15.00,15.00,1.00000000e+00,3.00011078e+02,0.00000000e+00,-6.68243244e-16,5.47959471e-14,5.48040956e-14
5,4,18.75,15.00,1.00000000e+00,3.00011749e+02,0.00000000e+00,7.35067558e-15,5.27912166e-14,5.37177792e-14
6,4,22.50,15.00,1.00000000e+00,3.00012604e+02,0.00000000e+00,-8.01891851e-15,5.47959471e-14,5.55767929e-14
7,4,26.25,15.00,1.00000000e+00,3.00013550e+02,0.00000000e+00,-4.00945925e-15,4.14310818e-14,4.17585210e-14
8,4,30.00,15.00,1.00000000e+00,3.00014557e+02,0.00000000e+00,3.34121633e-15,4.07628372e-14,4.15548469e-14
9,4,33.75,15.00,1.00000000e+00,3.00015625e+02,0.00000000e+00,1.33648649e-15,4.00945959e-14,4.01391194e-14
10,4,37.50,15.00,1.00000000e+00,3.00016785e+02,0.00000000e+00,2.00472963e-15,3.74216208e-14,3.75288654e-14
11,4,41.25,15.00,1.00000000e+00,3.00017853e+02,0.00000000e+00,8.68716228e-15,3.80898655e-14,3.91193493e-14
12,4,45.00,15.00,1.00000000e+00,3.00019043e+02,0.00000000e+00,4.00945925e-15,3.60851350e-14,3.64054591e-14
13,4,48.75,15.00,1.00000000e+00,3.00020172e+02,0.00000000e+00,2.00472963e-15,4.00945959e-14,4.17210754e-14
14,4,52.50,15.00,1.00000000e+00,3.00021332e+02,0.00000000e+00,1.00236490e-14,4.27675676e-14,4.85661621e-14
15,4,56.25,15.00,1.00000000e+00,3.00022217e+02,0.00000000e+00,6.68243266e-15,4.87817557e-14,5.22128490e-14
16,4,60.00,15.00,1.00000000e+00,3.00023071e+02,0.00000000e+00,2.00472963e-15,5.34594613e-14,5.43088998e-14
17,4,63.75,15.00,1.00000000e+00,3.00023743e+02,0.00000000e+00,-1.33648649e-15,5.68006742e-14,5.71338224e-14
18,4,67.50,15.00,1.00000000e+00,3.00024323e+02,0.00000000e+00,1.13601348e-14,6.08101351e-14,6.22220239e-14
19,4,71.25,15.00,1.00000000e+00,3.00024628e+02,0.00000000e+00,4.67770261e-15,5.68006742e-14,5.73094022e-14
20,4,75.00,15.00,1.00000000e+00,3.00024841e+02,0.00000000e+00,2.00472963e-15,5.68006742e-14,5.68988622e-14
21,4,78.75,15.00,1.00000000e+00,3.00024658e+02,0.00000000e+00,1.20283786e-14,6.41513481e-14,6.52829502e-14
22,4,82.50,15.00,1.00000000e+00,3.00024323e+02,0.00000000e+00,-2.67297298e-15,5.68006742e-14,5.84130183e-14
23,4,86.25,15.00,1.00000000e+00,3.00023834e+02,0.00000000e+00,-6.68243266e-15,6.21466244e-14,6.29356051e-14
24,4,90.00,15.00,1.00000000e+00,3.00023071e+02,0.00000000e+00,-9.35540521e-15,5.68006742e-14,5.78792792e-14
25,4,93.75,15.00,1.00000000e+00,3.00022217e+02,0.00000000e+00,-1.73743246e-14,4.87817557e-14,5.18007065e-14
26,4,97.50,15.00,1.00000000e+00,3.00021301e+02,0.00000000e+00,-1.13601348e-14,5.27912166e-14,5.44115805e-14
27,4,101.25,15.00,1.00000000e+00,3.00020172e+02,0.00000000e+00,-7.35067558e-15,4.14310818e-14,4.22105520e-14
28,4,105.00,15.00,1.00000000e+00,3.00019043e+02,0.00000000e+00,5.34594596e-15,3.94263513e-14,4.08722399e-14
29,4,108.75,15.00,1.00000000e+00,3.00017883e+02,0.00000000e+00,-4.00945925e-15,3.67533796e-14,3.72661734e-14
30,4,112.50,15.00,1.00000000e+00,3.00016785e+02,0.00000000e+00,-1.00236490e-14,3.80898655e-14,3.93923582e-14
31,4,116.25,15.00,1.00000000e+00,3.00015594e+02,0.00000000e+00,6.68243244e-16,3.94263513e-14,3.97927507e-14
32,4,120.00,15.00,1.00000000e+00,3.00014557e+02,0.00000000e+00,1.33648649e-15,5.54641883e-14,5.62635401e-14
33,4,123.75,15.00,1.00000000e+00,3.00013519e+02,0.00000000e+00,-2.67297298e-15,5.14547308e-14,5.16798789e-14
34,4,127.50,15.00,1.00000000e+00,3.00012573e+02,0.00000000e+00,-1.06918919e-14,3.87581067e-14,4.02557626e-14
35,4,131.25,15.00,1.00000000e+00,3.00011871e+02,0.00000000e+00,-6.01418931e-15,3.94263513e-14,4.00834558e-14
36,4,135.00,15.00,1.00000000e+00,3.00011230e+02,0.00000000e+00,-4.00945925e-15,4.27675676e-14,4.29758869e-14
37,4,138.75,15.00,1.00000000e+00,3.00010773e+02,0.00000000e+00,-4.00945925e-15,4.07628372e-14,4.10466745e-14
38,4,142.50,15.00,1.00000000e+00,3.00010468e+02,0.00000000e+00,-1.33648649e-15,4.67770286e-14,4.68008878e-14
39,4,146.25,15.00,1.00000000e+00,3.00010132e+02,0.00000000e+00,-2.00472963e-15,5.47959471e-14,5.49343116e-14
0,5,0.00,18.75,1.00000000e+00,3.00011078e+02,0.00000000e+00,-2.00472963e-15,4.87817557e-14,4.90465043e-14
1,5,3.75,18.75,1.00000000e+00,3.00011292e+02,0.00000000e+00,-6.68243244e-16,5.88054047e-14,6.15146836e-14
2,5,7.50,18.75,1.00000000e+00,3.00011810e+02,0.00000000e+00,8.68716228e-15,6.21466244e-14,6.30384010e-14
3,5,11.25,18.75,1.00000000e+00,3.00012360e+02,0.00000000e+00,4.67770261e-15,6.81608090e-14,7.00285709e-14
4,5,15.00,18.75,1.00000000e+00,3.00013245e+02,0.00000000e+00,8.01891851e-15,6.61560786e-14,6.70444806e-14
5,5,18.75,18.75,1.00000000e+00,3.00014252e+02,0.00000000e+00,9.35540521e-15,7.55114897e-14,7.61005571e-14
6,5,22.50,18.75,1.00000000e+00,3.00015503e+02,0.00000000e+00,-1.20283786e-14,6.34831068e-14,6.56036572e-14
7,5,26.25,18.75,1.00000000e+00,3.00016815e+02,0.00000000e+00,-1.20283786e-14,5.27912166e-14,5.44074775e-14
8,5,30.00,18.75,1.00000000e+00,3.00018311e+02,0.00000000e+00,1.20283786e-14,5.88054047e-14,6.13511385e-14
