ix,iy,x_mm,y_mm,fill_level,vx_ms,vy_ms,vmag_ms
70,0,4.3750,0.0000,0.000000,0.000000,0.000000,0.000000
71,0,4.4375,0.0000,0.000000,0.000000,0.000000,0.000000
72,0,4.5000,0.0000,0.000000,0.000000,0.000000,0.000000
73,0,4.5625,0.0000,0.000000,0.000000,0.000000,0.000000
74,0,4.6250,0.0000,0.000000,0.000000,0.000000,0.000000
75,0,4.6875,0.0000,0.000000,0.000000,0.000000,0.000000
76,0,4.7500,0.0000,0.000000,0.000000,0.000000,0.000000
77,0,4.8125,0.0000,0.000000,0.000000,0.000000,0.000000
78,0,4.8750,0.0000,0.000000,0.000000,0.000000,0.000000
79,0,4.9375,0.0000,0.000000,0.000000,0.000000,0.000000
80,0,5.0000,0.0000,0.000000,0.000000,0.000000,0.000000
81,0,5.0625,0.0000,0.000000,0.000000,0.000000,0.000000
82,0,5.1250,0.0000,0.000000,0.000000,0.000000,0.000000
83,0,5.1875,0.0000,0.000000,0.000000,0.000000,0.000000
84,0,5.2500,0.0000,0.000000,0.000000,0.000000,0.000000
85,0,5.3125,0.0000,0.000000,0.000000,0.000000,0.000000
86,0,5.3750,0.0000,0.000000,0.000000,0.000000,0.000000
87,0,5.4375,0.0000,0.000000,0.000000,0.000000,0.000000
88,0,5.5000,0.0000,0.000000,0.000000,0.000000,0.000000
89,0,5.5625,0.0000,0.000000,0.000000,0.000000,0.000000
90,0,5.6250,0.0000,0.000000,0.000000,0.000000,0.000000
91,0,5.6875,0.0000,0.000000,0.000000,0.000000,0.000000
92,0,5.7500,0.0000,0.000000,0.000000,0.000000,0.000000
93,0,5.8125,0.0000,0.000000,0.000000,0.000000,0.000000
94,0,5.8750,0.0000,0.000000,0.000000,0.000000,0.000000
95,0,5.9375,0.0000,0.000000,0.000000,0.000000,0.000000
96,0,6.0000,0.0000,0.000000,0.000000,0.000000,0.000000
97,0,6.0625,0.0000,0.000000,0.000000,0.000000,0.000000
98,0,6.1250,0.0000,0.000000,0.000000,0.000000,0.000000
99,0,6.1875,0.0000,0.000000,0.000000,0.000000,0.000000
100,0,6.2500,0.0000,0.000000,0.000000,0.000000,0.000000
101,0,6.3125,0.0000,0.000000,0.000000,0.000000,0.000000
102,0,6.3750,0.0000,0.000000,0.000000,0.000000,0.000000
103,0,6.4375,0.0000,0.000000,0.000000,0.000000,0.000000
104,0,6.5000,0.0000,0.000000,0.000000,0.000000,0.000000
105,0,6.5625,0.0000,0.000000,0.000000,0.000000,0.000000
106,0,6.6250,0.0000,0.000000,0.000000,0.000000,0.000000
107,0,6.6875,0.0000,0.000000,0.000000,0.000000,0.000000
108,0,6.7500,0.0000,0.000000,0.000000,0.000000,0.000000
109,0,6.8125,0.0000,0.000000,0.000000,0.000000,0.000000
110,0,6.8750,0.0000,0.000000,0.000000,0.000000,0.000000
111,0,6.9375,0.0000,0.000000,0.000000,0.000000,0.000000
112,0,7.0000,0.0000,0.000000,0.000000,0.000000,0.000000
113,0,7.0625,0.0000,0.000000,0.000000,0.000000,0.000000
114,0,7.1250,0.0000,0.000000,0.000000,0.000000,0.000000
115,0,7.1875,0.0000,0.000000,0.000000,0.000000,0.000000
116,0,7.2500,0.0000,0.000000,0.000000,0.000000,0.000000
117,0,7.3125,0.0000,0.000000,0.000000,0.000000,0.000000
118,0,7.3750,0.0000,0.000000,0.000000,0.000000,0.000000
119,0,7.4375,0.0000,0.000000,0.000000,0.000000,0.000000
120,0,7.5000,0.0000,0.000000,0.000000,0.000000,0.000000
121,0,7.5625,0.0000,0.000000,0.000000,0.000000,0.000000
122,0,7.6250,0.0000,0.000000,0.000000,0.000000,0.000000
123,0,7.6875,0.0000,0.000000,0.000000,0.000000,0.000000
124,0,7.7500,0.0000,0.000000,0.000000,0.000000,0.000000
125,0,7.8125,0.0000,0.000000,0.000000,0.000000,0.000000
126,0,7.8750,0.0000,0.000000,0.000000,0.000000,0.000000
127,0,7.9375,0.0000,0.000000,0.000000,0.000000,0.000000
0,1,0.0000,0.0625,0.000000,0.000000,0.000000,0.000000
1,1,0.0625,0.0625,0.000000,0.000002,0.000004,0.000004
2,1,0.1250,0.0625,0.000000,0.000002,0.000004,0.000004
3,1,0.1875,0.0625,0.000000,0.000002,0.000004,0.000004
4,1,0.2500,0.0625,0.000000,0.000001,0.000004,0.000004
5,1,0.3125,0.0625,0.000000,0.000001,0.000004,0.000004
6,1,0.3750,0.0625,0.000000,0.000001,0.000004,0.000004
7,1,0.4375,0.0625,0.000000,0.000000,0.000004,0.000004
8,1,0.5000,0.0625,0.000000,-0.000000,0.000004,0.000004
9,1,0.5625,0.0625,0.000000,-0.000000,0.000004,0.000004
10,1,0.6250,0.0625,0.000000,-0.000001,0.000004,0.000004
11,1,0.6875,0.0625,0.000000,-0.000001,0.000004,0.000004
12,1,0.7500,0.0625,0.000000,-0.000001,0.000003,0.000004
13,1,0.8125,0.0625,0.000000,-0.000001,0.000003,0.000003
14,1,0.8750,0.0625,0.000000,-0.000001,0.000003,0.000003
15,1,0.9375,0.0625,0.000000,-0.000002,0.000003,0.000003
16,1,1.0000,0.0625,0.000000,-0.000002,0.000003,0.000003
17,1,1.0625,0.0625,0.000000,-0.000002,0.000003,0.000003
18,1,1.1250,0.0625,0.000000,-0.000002,0.000002,0.000003
19,1,1.1875,0.0625,0.000000,-0.000002,0.000002,0.000003
20,1,1.2500,0.0625,0.000000,-0.000002,0.000002,0.000003
21,1,1.3125,0.0625,0.000000,-0.000002,0.000002,0.000003
22,1,1.3750,0.0625,0.000000,-0.000002,0.000002,0.000003
23,1,1.4375,0.0625,0.000000,-0.000002,0.000002,0.000003
24,1,1.5000,0.0625,0.000000,-0.000002,0.000001,0.000003
25,1,1.5625,0.0625,0.000000,-0.000002,0.000001,0.000002
26,1,1.6250,0.0625,0.000000,-0.000002,0.000001,0.000002
27,1,1.6875,0.0625,0.000000,-0.000002,0.000001,0.000002
28,1,1.7500,0.0625,0.000000,-0.000002,0.000001,0.000002
29,1,1.8125,0.0625,0.000000,-0.000002,0.000001,0.000002
30,1,1.8750,0.0625,0.000000,-0.000002,0.000000,0.000002
31,1,1.9375,0.0625,0.000000,-0.000002,0.000000,0.000002
32,1,2.0000,0.0625,0.000000,-0.000002,-0.000000,0.000002
33,1,2.0625,0.0625,0.000000,-0.000002,-0.000000,0.000002
34,1,2.1250,0.0625,0.000000,-0.000002,-0.000000,0.000002
35,1,2.1875,0.0625,0.000000,-0.000002,-0.000000,0.000002
36,1,2.2500,0.0625,0.000000,-0.000002,-0.000001,0.000002
37,1,2.3125,0.0625,0.000000,-0.000002,-0.000001,0.000002
38,1,2.3750,0.0625,0.000000,-0.000002,-0.000001,0.000002
39,1,2.4375,0.0625,0.000000,-0.000002,-0.000001,0.000002
40,1,2.5000,0.0625,0.000000,-0.000002,-0.000001,0.000003
41,1,2.5625,0.0625,0.000000,-0.000002,-0.000001,0.000002
42,1,2.6250,0.0625,0.000000,-0.000002,-0.000001,0.000003
43,1,2.6875,0.0625,0.000000,-0.000002,-0.000002,0.000003
44,1,2.7500,0.0625,0.000000,-0.000002,-0.000002,0.000003
45,1,2.8125,0.0625,0.000000,-0.000002,-0.000002,0.000002
46,1,2.8750,0.0625,0.000000,-0.000002,-0.000002,0.000003
47,1,2.9375,0.0625,0.000000,-0.000002,-0.000002,0.000003
48,1,3.0000,0.0625,0.000000,-0.000002,-0.000002,0.000003
49,1,3.0625,0.0625,0.000000,-0.000001,-0.000002,0.000003
50,1,3.1250,0.0625,0.000000,-0.000001,-0.000002,0.000003
51,1,3.1875,0.0625,0.000000,-0.000001,-0.000002,0.000003
52,1,3.2500,0.0625,0.000000,-0.000001,-0.000002,0.000003
53,1,3.3125,0.0625,0.000000,-0.000001,-0.000002,0.000003
54,1,3.3750,0.0625,0.000000,-0.000001,-0.000002,0.000003
55,1,3.4375,0.0625,0.000000,-0.000001,-0.000002,0.000003
56,1,3.5000,0.0625,0.000000,-0.000001,-0.000002,0.000003
57,1,3.5625,0.0625,0.000000,-0.000000,-0.000003,0.000003
58,1,3.6250,0.0625,0.000000,-0.000000,-0.000003,0.000003
59,1,3.6875,0.0625,0.000000,-0.000001,-0.000003,0.000003
60,1,3.7500,0.0625,0.000000,-0.000000,-0.000003,0.000003
61,1,3.8125,0.0625,0.000000,-0.000000,-0.000003,0.000003
62,1,3.8750,0.0625,0.000000,-0.000000,-0.000003,0.000003
63,1,3.9375,0.0625,0.000000,0.000000,-0.000003,0.000003
64,1,4.0000,0.0625,0.000000,0.000000,-0.000003,0.000003
65,1,4.0625,0.0625,0.000000,0.000000,-0.000003,0.000003
66,1,4.1250,0.0625,0.000000,0.000000,-0.000003,0.000003
67,1,4.1875,0.0625,0.000000,0.000001,-0.000003,0.000003
68,1,4.2500,0.0625,0.000000,0.000001,-0.000003,0.000003
69,1,4.3125,0.0625,0.000000,0.000001,-0.000003,0.000003
70,1,4.3750,0.0625,0.000000,0.000001,-0.000002,0.000003
71,1,4.4375,0.0625,0.000000,0.000001,-0.000002,0.000003
72,1,4.5000,0.0625,0.000000,0.000001,-0.000003,0.000003
73,1,4.5625,0.0625,0.000000,0.000001,-0.000002,0.000003
74,1,4.6250,0.0625,0.000000,0.000001,-0.000002,0.000003
75,1,4.6875,0.0625,0.000000,0.000002,-0.000002,0.000003
76,1,4.7500,0.0625,0.000000,0.000001,-0.000002,0.000003
77,1,4.8125,0.0625,0.000000,0.000002,-0.000002,0.000003
78,1,4.8750,0.0625,0.000000,0.000002,-0.000002,0.000003
79,1,4.9375,0.0625,0.000000,0.000002,-0.000002,0.000003
80,1,5.0000,0.0625,0.000000,0.000002,-0.000002,0.000003
81,1,5.0625,0.0625,0.000000,0.000002,-0.000002,0.000003
82,1,5.1250,0.0625,0.000000,0.000002,-0.000002,0.000003
83,1,5.1875,0.0625,0.000000,0.000002,-0.000002,0.000003
84,1,5.2500,0.0625,0.000000,0.000002,-0.000002,0.000003
85,1,5.3125,0.0625,0.000000,0.000002,-0.000002,0.000003
86,1,5.3750,0.0625,0.000000,0.000002,-0.000002,0.000003
87,1,5.4375,0.0625,0.000000,0.000002,-0.000002,0.000003
88,1,5.5000,0.0625,0.000000,0.000003,-0.000002,0.000003
89,1,5.5625,0.0625,0.000000,0.000003,-0.000002,0.000003
90,1,5.6250,0.0625,0.000000,0.000003,-0.000001,0.000003
91,1,5.6875,0.0625,0.000000,0.000003,-0.000001,0.000003
92,1,5.7500,0.0625,0.000000,0.000003,-0.000001,0.000003
93,1,5.8125,0.0625,0.000000,0.000003,-0.000001,0.000003
94,1,5.8750,0.0625,0.000000,0.000003,-0.000001,0.000003
95,1,5.9375,0.0625,0.000000,0.000003,-0.000001,0.000003
96,1,6.0000,0.0625,0.000000,0.000003,-0.000001,0.000003
97,1,6.0625,0.0625,0.000000,0.000003,-0.000001,0.000003
98,1,6.1250,0.0625,0.000000,0.000003,-0.000001,0.000003
99,1,6.1875,0.0625,0.000000,0.000003,-0.000001,0.000003
100,1,6.2500,0.0625,0.000000,0.000003,-0.000001,0.000003
101,1,6.3125,0.0625,0.000000,0.000003,-0.000000,0.000003
102,1,6.3750,0.0625,0.000000,0.000003,-0.000000,0.000003
103,1,6.4375,0.0625,0.000000,0.000003,-0.000000,0.000003
104,1,6.5000,0.0625,0.000000,0.000003,-0.000000,0.000003
105,1,6.5625,0.0625,0.000000,0.000002,-0.000000,0.000002
106,1,6.6250,0.0625,0.000000,0.000002,0.000000,0.000002
107,1,6.6875,0.0625,0.000000,0.000002,0.000000,0.000002
108,1,6.7500,0.0625,0.000000,0.000002,0.000000,0.000002
109,1,6.8125,0.0625,0.000000,0.000002,0.000000,0.000002
110,1,6.8750,0.0625,0.000000,0.000002,0.000000,0.000002
111,1,6.9375,0.0625,0.000000,0.000002,0.000000,0.000002
112,1,7.0000,0.0625,0.000000,0.000002,0.000000,0.000002
113,1,7.0625,0.0625,0.000000,0.000002,0.000001,0.000002
114,1,7.1250,0.0625,0.000000,0.000002,0.000001,0.000002
115,1,7.1875,0.0625,0.000000,0.000002,0.000001,0.000002
116,1,7.2500,0.0625,0.000000,0.000001,0.000001,0.000002
117,1,7.3125,0.0625,0.000000,0.000001,0.000001,0.000002
118,1,7.3750,0.0625,0.000000,0.000001,0.000001,0.000002
119,1,7.4375,0.0625,0.000000,0.000001,0.000001,0.000002
120,1,7.5000,0.0625,0.000000,0.000001,0.000001,0.000002
121,1,7.5625,0.0625,0.000000,0.000001,0.000001,0.000002
122,1,7.6250,0.0625,0.000000,0.000001,0.000002,0.000002
123,1,7.6875,0.0625,0.000000,0.000001,0.000002,0.000002
124,1,7.7500,0.0625,0.000000,0.000000,0.000002,0.000002
125,1,7.8125,0.0625,0.000000,0.000000,0.000002,0.000002
126,1,7.8750,0.0625,0.000000,-0.000000,0.000002,0.000002
127,1,7.9375,0.0625,0.000000,0.000000,0.000000,0.000000
0,2,0.0000,0.1250,0.000000,0.000000,0.000000,0.000000
1,2,0.0625,0.1250,0.000000,0.000002,0.000003,0.000004
2,2,0.1250,0.1250,0.000000,0.000002,0.000004,0.000004
3,2,0.1875,0.1250,0.000000,0.000001,0.000003,0.000004
4,2,0.2500,0.1250,0.000000,0.000001,0.000003,0.000004
5,2,0.3125,0.1250,0.000000,0.000001,0.000003,0.000003
6,2,0.3750,0.1250,0.000000,0.000001,0.000003,0.000003
7,2,0.4375,0.1250,0.000000,0.000000,0.000003,0.000003
8,2,0.5000,0.1250,0.000000,-0.000000,0.000002,0.000002
9,2,0.5625,0.1250,0.000000,-0.000000,0.000002,0.000002
10,2,0.6250,0.1250,0.000000,-0.000001,0.000002,0.000002
11,2,0.6875,0.1250,0.000000,-0.000001,0.000002,0.000002
12,2,0.7500,0.1250,0.000000,-0.000001,0.000001,0.000002
13,2,0.8125,0.1250,0.000000,-0.000001,0.000001,0.000002
14,2,0.8750,0.1250,0.000000,-0.000002,0.000001,0.000002
15,2,0.9375,0.1250,0.000000,-0.000002,0.000000,0.000002
16,2,1.0000,0.1250,0.000000,-0.000002,0.000000,0.000002
17,2,1.0625,0.1250,0.000000,-0.000002,-0.000000,0.000002
18,2,1.1250,0.1250,0.000000,-0.000002,-0.000000,0.000002
19,2,1.1875,0.1250,0.000000,-0.000002,-0.000001,0.000002
20,2,1.2500,0.1250,0.000000,-0.000002,-0.000001,0.000003
21,2,1.3125,0.1250,0.000000,-0.000002,-0.000001,0.000003
22,2,1.3750,0.1250,0.000000,-0.000002,-0.000002,0.000003
23,2,1.4375,0.1250,0.000000,-0.000002,-0.000002,0.000003
24,2,1.5000,0.1250,0.000000,-0.000003,-0.000002,0.000004
25,2,1.5625,0.1250,0.000000,-0.000003,-0.000003,0.000004
26,2,1.6250,0.1250,0.000000,-0.000003,-0.000003,0.000004
27,2,1.6875,0.1250,0.000000,-0.000003,-0.000003,0.000004
28,2,1.7500,0.1250,0.000000,-0.000003,-0.000004,0.000004
29,2,1.8125,0.1250,0.000000,-0.000003,-0.000004,0.000004
30,2,1.8750,0.1250,0.000000,-0.000002,-0.000004,0.000005
31,2,1.9375,0.1250,0.000000,-0.000003,-0.000004,0.000005
32,2,2.0000,0.1250,0.000000,-0.000002,-0.000004,0.000005
33,2,2.0625,0.1250,0.000000,-0.000003,-0.000005,0.000005
34,2,2.1250,0.1250,0.000000,-0.000003,-0.000005,0.000006
35,2,2.1875,0.1250,0.000000,-0.000003,-0.000005,0.000006
36,2,2.2500,0.1250,0.000000,-0.000003,-0.000005,0.000006
37,2,2.3125,0.1250,0.000000,-0.000003,-0.000006,0.000006
38,2,2.3750,0.1250,0.000000,-0.000003,-0.000006,0.000006
39,2,2.4375,0.1250,0.000000,-0.000003,-0.000006,0.000007
40,2,2.5000,0.1250,0.000000,-0.000002,-0.000006,0.000007
41,2,2.5625,0.1250,0.000000,-0.000002,-0.000007,0.000007
42,2,2.6250,0.1250,0.000000,-0.000002,-0.000007,0.000007
43,2,2.6875,0.1250,0.000000,-0.000002,-0.000007,0.000007
44,2,2.7500,0.1250,0.000000,-0.000002,-0.000007,0.000007
45,2,2.8125,0.1250,0.000000,-0.000002,-0.000007,0.000007
46,2,2.8750,0.1250,0.000000,-0.000002,-0.000007,0.000008
47,2,2.9375,0.1250,0.000000,-0.000002,-0.000007,0.000008
48,2,3.0000,0.1250,0.000000,-0.000002,-0.000007,0.000008
49,2,3.0625,0.1250,0.000000,-0.000002,-0.000007,0.000008
50,2,3.1250,0.1250,0.000000,-0.000002,-0.000008,0.000008
51,2,3.1875,0.1250,0.000000,-0.000001,-0.000007,0.000008
52,2,3.2500,0.1250,0.000000,-0.000001,-0.000008,0.000008
53,2,3.3125,0.1250,0.000000,-0.000001,-0.000008,0.000008
54,2,3.3750,0.1250,0.000000,-0.000001,-0.000008,0.000008
55,2,3.4375,0.1250,0.000000,-0.000001,-0.000008,0.000008
56,2,3.5000,0.1250,0.000000,-0.000001,-0.000008,0.000008
57,2,3.5625,0.1250,0.000000,-0.000001,-0.000008,0.000008
58,2,3.6250,0.1250,0.000000,-0.000001,-0.000008,0.000008
59,2,3.6875,0.1250,0.000000,-0.000000,-0.000008,0.000008
60,2,3.7500,0.1250,0.000000,-0.000000,-0.000007,0.000007
61,2,3.8125,0.1250,0.000000,-0.000000,-0.000007,0.000007
62,2,3.8750,0.1250,0.000000,0.000000,-0.000007,0.000007
63,2,3.9375,0.1250,0.000000,0.000000,-0.000007,0.000007
64,2,4.0000,0.1250,0.000000,0.000000,-0.000007,0.000007
65,2,4.0625,0.1250,0.000000,0.000000,-0.000007,0.000007
66,2,4.1250,0.1250,0.000000,0.000001,-0.000007,0.000007
67,2,4.1875,0.1250,0.000000,0.000001,-0.000007,0.000007
68,2,4.2500,0.1250,0.000000,0.000001,-0.000007,0.000007
69,2,4.3125,0.1250,0.000000,0.000001,-0.000007,0.000007
70,2,4.3750,0.1250,0.000000,0.000001,-0.000007,0.000007
71,2,4.4375,0.1250,0.000000,0.000001,-0.000007,0.000007
72,2,4.5000,0.1250,0.000000,0.000002,-0.000007,0.000007
73,2,4.5625,0.1250,0.000000,0.000002,-0.000007,0.000007
74,2,4.6250,0.1250,0.000000,0.000002,-0.000006,0.000007
75,2,4.6875,0.1250,0.000000,0.000002,-0.000006,0.000007
76,2,4.7500,0.1250,0.000000,0.000002,-0.000006,0.000007
77,2,4.8125,0.1250,0.000000,0.000002,-0.000006,0.000007
78,2,4.8750,0.1250,0.000000,0.000002,-0.000006,0.000007
79,2,4.9375,0.1250,0.000000,0.000003,-0.000006,0.000007
80,2,5.0000,0.1250,0.000000,0.000003,-0.000006,0.000007
81,2,5.0625,0.1250,0.000000,0.000003,-0.000006,0.000006
82,2,5.1250,0.1250,0.000000,0.000003,-0.000006,0.000006
83,2,5.1875,0.1250,0.000000,0.000003,-0.000005,0.000006
84,2,5.2500,0.1250,0.000000,0.000003,-0.000005,0.000006
85,2,5.3125,0.1250,0.000000,0.000003,-0.000005,0.000006
86,2,5.3750,0.1250,0.000000,0.000003,-0.000005,0.000006
87,2,5.4375,0.1250,0.000000,0.000003,-0.000005,0.000006
88,2,5.5000,0.1250,0.000000,0.000003,-0.000005,0.000006
89,2,5.5625,0.1250,0.000000,0.000003,-0.000005,0.000005
90,2,5.6250,0.1250,0.000000,0.000003,-0.000004,0.000005
91,2,5.6875,0.1250,0.000000,0.000003,-0.000004,0.000005
92,2,5.7500,0.1250,0.000000,0.000003,-0.000004,0.000005
93,2,5.8125,0.1250,0.000000,0.000003,-0.000004,0.000005
94,2,5.8750,0.1250,0.000000,0.000003,-0.000004,0.000005
95,2,5.9375,0.1250,0.000000,0.000003,-0.000004,0.000005
96,2,6.0000,0.1250,0.000000,0.000003,-0.000004,0.000005
97,2,6.0625,0.1250,0.000000,0.000003,-0.000003,0.000005
98,2,6.1250,0.1250,0.000000,0.000003,-0.000003,0.000005
99,2,6.1875,0.1250,0.000000,0.000003,-0.000003,0.000005
100,2,6.2500,0.1250,0.000000,0.000003,-0.000003,0.000004
101,2,6.3125,0.1250,0.000000,0.000003,-0.000003,0.000004
102,2,6.3750,0.1250,0.000000,0.000003,-0.000002,0.000004
103,2,6.4375,0.1250,0.000000,0.000003,-0.000002,0.000004
104,2,6.5000,0.1250,0.000000,0.000003,-0.000002,0.000004
105,2,6.5625,0.1250,0.000000,0.000003,-0.000002,0.000004
106,2,6.6250,0.1250,0.000000,0.000003,-0.000002,0.000003
107,2,6.6875,0.1250,0.000000,0.000003,-0.000002,0.000003
108,2,6.7500,0.1250,0.000000,0.000003,-0.000002,0.000003
109,2,6.8125,0.1250,0.000000,0.000003,-0.000001,0.000003
110,2,6.8750,0.1250,0.000000,0.000003,-0.000001,0.000003
111,2,6.9375,0.1250,0.000000,0.000002,-0.000001,0.000003
112,2,7.0000,0.1250,0.000000,0.000002,-0.000001,0.000002
113,2,7.0625,0.1250,0.000000,0.000002,-0.000001,0.000002
114,2,7.1250,0.1250,0.000000,0.000002,-0.000000,0.000002
115,2,7.1875,0.1250,0.000000,0.000002,-0.000000,0.000002
116,2,7.2500,0.1250,0.000000,0.000002,0.000000,0.000002
117,2,7.3125,0.1250,0.000000,0.000002,0.000000,0.000002
118,2,7.3750,0.1250,0.000000,0.000002,0.000000,0.000002
119,2,7.4375,0.1250,0.000000,0.000001,0.000000,0.000001
120,2,7.5000,0.1250,0.000000,0.000001,0.000001,0.000001
121,2,7.5625,0.1250,0.000000,0.000001,0.000001,0.000001
122,2,7.6250,0.1250,0.000000,0.000001,0.000001,0.000001
123,2,7.6875,0.1250,0.000000,0.000001,0.000001,0.000001
124,2,7.7500,0.1250,0.000000,0.000001,0.000001,0.000001
125,2,7.8125,0.1250,0.000000,0.000000,0.000001,0.000001
126,2,7.8750,0.1250,0.000000,0.000000,0.000001,0.000001
127,2,7.9375,0.1250,0.000000,0.000000,0.000000,0.000000
0,3,0.0000,0.1875,0.000000,0.000000,0.000000,0.000000
1,3,0.0625,0.1875,0.000000,0.000001,0.000003,0.000004
2,3,0.1250,0.1875,0.000000,0.000002,0.000004,0.000004
3,3,0.1875,0.1875,0.000000,0.000001,0.000004,0.000004
4,3,0.2500,0.1875,0.000000,0.000001,0.000004,0.000004
5,3,0.3125,0.1875,0.000000,0.000001,0.000004,0.000004
6,3,0.3750,0.1875,0.000000,0.000000,0.000004,0.000004
7,3,0.4375,0.1875,0.000000,0.000000,0.000004,0.000004
8,3,0.5000,0.1875,0.000000,-0.000000,0.000004,0.000004
9,3,0.5625,0.1875,0.000000,-0.000000,0.000004,0.000004
10,3,0.6250,0.1875,0.000000,-0.000001,0.000004,0.000004
11,3,0.6875,0.1875,0.000000,-0.000001,0.000003,0.000004
12,3,0.7500,0.1875,0.000000,-0.000001,0.000003,0.000004
13,3,0.8125,0.1875,0.000000,-0.000001,0.000003,0.000003
14,3,0.8750,0.1875,0.000000,-0.000002,0.000003,0.000003
15,3,0.9375,0.1875,0.000000,-0.000002,0.000003,0.000003
