i,k,x_um,z_um,fill,temperature,liquid_frac,ux,uz,vmag
0,1,0.00,3.75,1.00000000e+00,3.00017822e+02,0.00000000e+00,-9.35540521e-15,-1.18613171e-12,1.18626810e-12
1,1,3.75,3.75,1.00000000e+00,3.00018036e+02,0.00000000e+00,6.68243244e-16,-1.19749187e-12,1.19749284e-12
2,1,7.50,3.75,1.00000000e+00,3.00018585e+02,0.00000000e+00,-2.20520267e-14,-1.19147769e-12,1.19171339e-12
3,1,11.25,3.75,1.00000000e+00,3.00019287e+02,0.00000000e+00,-5.34594596e-15,-1.19147769e-12,1.19205644e-12
4,1,15.00,3.75,1.00000000e+00,3.00020203e+02,0.00000000e+00,2.07155409e-14,-1.19682367e-12,1.19743267e-12
5,1,18.75,3.75,1.00000000e+00,3.00021301e+02,0.00000000e+00,2.53932431e-14,-1.19214599e-12,1.19244339e-12
6,1,22.50,3.75,1.00000000e+00,3.00022552e+02,0.00000000e+00,-1.20283786e-14,-1.19682367e-12,1.19688580e-12
7,1,26.25,3.75,1.00000000e+00,3.00023865e+02,0.00000000e+00,-4.67770261e-15,-1.18078583e-12,1.18087842e-12
8,1,30.00,3.75,1.00000000e+00,3.00025238e+02,0.00000000e+00,1.87108104e-14,-1.18412702e-12,1.18440229e-12
9,1,33.75,3.75,1.00000000e+00,3.00026764e+02,0.00000000e+00,4.67770261e-15,-1.17410335e-12,1.17413165e-12
10,1,37.50,3.75,1.00000000e+00,3.00028381e+02,0.00000000e+00,-3.60851350e-14,-1.18880470e-12,1.18935525e-12
11,1,41.25,3.75,1.00000000e+00,3.00029907e+02,0.00000000e+00,-2.13837838e-14,-1.19615537e-12,1.19639433e-12
12,1,45.00,3.75,1.00000000e+00,3.00031433e+02,0.00000000e+00,0.00000000e+00,-1.21085672e-12,1.21086333e-12
13,1,48.75,3.75,1.00000000e+00,3.00032959e+02,0.00000000e+00,3.34121633e-15,-1.19014119e-12,1.19016461e-12
14,1,52.50,3.75,1.00000000e+00,3.00034241e+02,0.00000000e+00,2.94027023e-14,-1.19147769e-12,1.19189456e-12
15,1,56.25,3.75,1.00000000e+00,3.00035522e+02,0.00000000e+00,-1.13601348e-14,-1.18279052e-12,1.18286793e-12
16,1,60.00,3.75,1.00000000e+00,3.00036682e+02,0.00000000e+00,-3.34121633e-14,-1.20617904e-12,1.20665674e-12
17,1,63.75,3.75,1.00000000e+00,3.00037537e+02,0.00000000e+00,-2.07155409e-14,-1.21085672e-12,1.21103388e-12
18,1,67.50,3.75,1.00000000e+00,3.00038208e+02,0.00000000e+00,1.26966215e-14,-1.21687090e-12,1.21771202e-12
19,1,71.25,3.75,1.00000000e+00,3.00038513e+02,0.00000000e+00,1.40331082e-14,-1.21820739e-12,1.21833511e-12
20,1,75.00,3.75,1.00000000e+00,3.00038727e+02,0.00000000e+00,-7.35067558e-15,-1.20684734e-12,1.20696758e-12
21,1,78.75,3.75,1.00000000e+00,3.00038544e+02,0.00000000e+00,-1.13601348e-14,-1.17744464e-12,1.17786651e-12
22,1,82.50,3.75,1.00000000e+00,3.00038208e+02,0.00000000e+00,-1.26966215e-14,-1.19014119e-12,1.19057206e-12
23,1,86.25,3.75,1.00000000e+00,3.00037476e+02,0.00000000e+00,3.74216208e-14,-1.18746820e-12,1.18856574e-12
24,1,90.00,3.75,1.00000000e+00,3.00036530e+02,0.00000000e+00,0.00000000e+00,-1.18345882e-12,1.18407161e-12
25,1,93.75,3.75,1.00000000e+00,3.00035492e+02,0.00000000e+00,-2.67297298e-15,-1.21018852e-12,1.21035755e-12
26,1,97.50,3.75,1.00000000e+00,3.00034302e+02,0.00000000e+00,8.01891851e-15,-1.20885203e-12,1.20888163e-12
27,1,101.25,3.75,1.00000000e+00,3.00032928e+02,0.00000000e+00,6.68243244e-16,-1.18546351e-12,1.18549550e-12
28,1,105.00,3.75,1.00000000e+00,3.00031464e+02,0.00000000e+00,-7.35067558e-15,-1.18813650e-12,1.18816220e-12
29,1,108.75,3.75,1.00000000e+00,3.00029938e+02,0.00000000e+00,4.00945925e-15,-1.18546351e-12,1.18550720e-12
30,1,112.50,3.75,1.00000000e+00,3.00028412e+02,0.00000000e+00,2.67297306e-14,-1.18613171e-12,1.18657005e-12
31,1,116.25,3.75,1.00000000e+00,3.00026886e+02,0.00000000e+00,-8.01891851e-15,-1.19415068e-12,1.19421964e-12
32,1,120.00,3.75,1.00000000e+00,3.00025482e+02,0.00000000e+00,1.93790533e-14,-1.15806551e-12,1.15822770e-12
33,1,123.75,3.75,1.00000000e+00,3.00024139e+02,0.00000000e+00,3.34121633e-15,-1.17209866e-12,1.17212251e-12
34,1,127.50,3.75,1.00000000e+00,3.00022949e+02,0.00000000e+00,-1.80425675e-14,-1.17143036e-12,1.17164557e-12
35,1,131.25,3.75,1.00000000e+00,3.00021820e+02,0.00000000e+00,7.35067558e-15,-1.17477165e-12,1.17481003e-12
36,1,135.00,3.75,1.00000000e+00,3.00020905e+02,0.00000000e+00,2.20520267e-14,-1.19415068e-12,1.19435505e-12
37,1,138.75,3.75,1.00000000e+00,3.00020142e+02,0.00000000e+00,6.01418931e-15,-1.18880470e-12,1.18949588e-12
38,1,142.50,3.75,1.00000000e+00,3.00019714e+02,0.00000000e+00,-1.53695941e-14,-1.18078583e-12,1.18091778e-12
39,1,146.25,3.75,1.00000000e+00,3.00019531e+02,0.00000000e+00,-1.73743246e-14,-1.18546351e-12,1.18559763e-12
0,2,0.00,7.50,1.00000000e+00,3.00019440e+02,0.00000000e+00,-1.40331082e-14,-1.18613171e-12,1.18622993e-12
1,2,3.75,7.50,1.00000000e+00,3.00019714e+02,0.00000000e+00,-2.33885143e-14,-1.19014119e-12,1.19042515e-12
2,2,7.50,7.50,1.00000000e+00,3.00020294e+02,0.00000000e+00,1.33648649e-15,-1.19415068e-12,1.19425032e-12
3,2,11.25,7.50,1.00000000e+00,3.00021149e+02,0.00000000e+00,7.35067558e-15,-1.17143036e-12,1.17166097e-12
4,2,15.00,7.50,1.00000000e+00,3.00022217e+02,0.00000000e+00,6.01418931e-15,-1.19080950e-12,1.19133154e-12
5,2,18.75,7.50,1.00000000e+00,3.00023468e+02,0.00000000e+00,-1.13601348e-14,-1.19548718e-12,1.19554410e-12
6,2,22.50,7.50,1.00000000e+00,3.00024933e+02,0.00000000e+00,1.00236490e-14,-1.22555807e-12,1.22598448e-12
7,2,26.25,7.50,1.00000000e+00,3.00026611e+02,0.00000000e+00,1.00236490e-14,-1.18412702e-12,1.18416941e-12
8,2,30.00,7.50,1.00000000e+00,3.00028412e+02,0.00000000e+00,-4.00945925e-15,-1.21085672e-12,1.21108917e-12
9,2,33.75,7.50,1.00000000e+00,3.00030121e+02,0.00000000e+00,-1.13601348e-14,-1.23090405e-12,1.23099198e-12
10,2,37.50,7.50,1.00000000e+00,3.00032135e+02,0.00000000e+00,-3.40804045e-14,-1.21486621e-12,1.21542511e-12
11,2,41.25,7.50,1.00000000e+00,3.00033936e+02,0.00000000e+00,-1.73743246e-14,-1.19214599e-12,1.19227566e-12
12,2,45.00,7.50,1.00000000e+00,3.00035828e+02,0.00000000e+00,-5.34594596e-15,-1.21553451e-12,1.21554698e-12
13,2,48.75,7.50,1.00000000e+00,3.00037689e+02,0.00000000e+00,5.34594596e-15,-1.22889936e-12,1.22902448e-12
14,2,52.50,7.50,1.00000000e+00,3.00039368e+02,0.00000000e+00,6.68243244e-16,-1.25161958e-12,1.25170610e-12
15,2,56.25,7.50,1.00000000e+00,3.00040955e+02,0.00000000e+00,-1.67060816e-14,-1.25763375e-12,1.25775334e-12
16,2,60.00,7.50,1.00000000e+00,3.00042297e+02,0.00000000e+00,-1.87108104e-14,-1.23691823e-12,1.23744157e-12
17,2,63.75,7.50,1.00000000e+00,3.00043365e+02,0.00000000e+00,-8.68716228e-15,-1.21286152e-12,1.21311815e-12
18,2,67.50,7.50,1.00000000e+00,3.00044128e+02,0.00000000e+00,-2.00472963e-15,-1.21152502e-12,1.21152686e-12
19,2,71.25,7.50,1.00000000e+00,3.00044586e+02,0.00000000e+00,1.40331082e-14,-1.23224055e-12,1.23234235e-12
20,2,75.00,7.50,1.00000000e+00,3.00044769e+02,0.00000000e+00,2.33885143e-14,-1.23892303e-12,1.23917912e-12
21,2,78.75,7.50,1.00000000e+00,3.00044586e+02,0.00000000e+00,-1.33648653e-14,-1.22355338e-12,1.22384991e-12
22,2,82.50,7.50,1.00000000e+00,3.00044128e+02,0.00000000e+00,-1.87108104e-14,-1.22021219e-12,1.22055491e-12
23,2,86.25,7.50,1.00000000e+00,3.00043335e+02,0.00000000e+00,2.53932431e-14,-1.23357704e-12,1.23432753e-12
24,2,90.00,7.50,1.00000000e+00,3.00042267e+02,0.00000000e+00,2.67297298e-15,-1.25295607e-12,1.25340428e-12
25,2,93.75,7.50,1.00000000e+00,3.00040955e+02,0.00000000e+00,-1.33648653e-14,-1.22088038e-12,1.22134041e-12
26,2,97.50,7.50,1.00000000e+00,3.00039490e+02,0.00000000e+00,7.35067558e-15,-1.23491354e-12,1.23495723e-12
27,2,101.25,7.50,1.00000000e+00,3.00037781e+02,0.00000000e+00,4.67770261e-15,-1.24560540e-12,1.24597706e-12
28,2,105.00,7.50,1.00000000e+00,3.00035950e+02,0.00000000e+00,7.35067558e-15,-1.23424524e-12,1.23427603e-12
29,2,108.75,7.50,1.00000000e+00,3.00034058e+02,0.00000000e+00,1.73743246e-14,-1.20952022e-12,1.20964577e-12
30,2,112.50,7.50,1.00000000e+00,3.00032196e+02,0.00000000e+00,2.60614860e-14,-1.20083316e-12,1.20163796e-12
31,2,116.25,7.50,1.00000000e+00,3.00030396e+02,0.00000000e+00,9.35540521e-15,-1.20818384e-12,1.20866370e-12
32,2,120.00,7.50,1.00000000e+00,3.00028625e+02,0.00000000e+00,9.35540521e-15,-1.20551084e-12,1.20568215e-12
33,2,123.75,7.50,1.00000000e+00,3.00026978e+02,0.00000000e+00,-8.01891851e-15,-1.23023586e-12,1.23056708e-12
34,2,127.50,7.50,1.00000000e+00,3.00025421e+02,0.00000000e+00,1.20283786e-14,-1.20150136e-12,1.20195466e-12
35,2,131.25,7.50,1.00000000e+00,3.00024109e+02,0.00000000e+00,7.35067558e-15,-1.19481887e-12,1.19484815e-12
36,2,135.00,7.50,1.00000000e+00,3.00022949e+02,0.00000000e+00,-1.00236490e-14,-1.17878103e-12,1.17882668e-12
37,2,138.75,7.50,1.00000000e+00,3.00022156e+02,0.00000000e+00,6.68243266e-15,-1.21687090e-12,1.21700393e-12
38,2,142.50,7.50,1.00000000e+00,3.00021576e+02,0.00000000e+00,-2.67297298e-15,-1.21820739e-12,1.21822203e-12
39,2,146.25,7.50,1.00000000e+00,3.00021301e+02,0.00000000e+00,0.00000000e+00,-1.20751553e-12,1.20771687e-12
0,3,0.00,11.25,1.00000000e+00,3.00021881e+02,0.00000000e+00,6.01418931e-15,-1.25496076e-12,1.25518086e-12
1,3,3.75,11.25,1.00000000e+00,3.00022339e+02,0.00000000e+00,-6.01418931e-15,-1.23825472e-12,1.23827381e-12
2,3,7.50,11.25,1.00000000e+00,3.00022949e+02,0.00000000e+00,0.00000000e+00,-1.23758653e-12,1.23761700e-12
3,3,11.25,11.25,1.00000000e+00,3.00023987e+02,0.00000000e+00,-1.40331082e-14,-1.23558173e-12,1.23567953e-12
4,3,15.00,11.25,1.00000000e+00,3.00025360e+02,0.00000000e+00,-6.68243266e-15,-1.25429257e-12,1.25439654e-12
5,3,18.75,11.25,1.00000000e+00,3.00026978e+02,0.00000000e+00,6.68243244e-16,-1.25362437e-12,1.25388176e-12
6,3,22.50,11.25,1.00000000e+00,3.00028900e+02,0.00000000e+00,2.00472980e-14,-1.24293241e-12,1.24312930e-12
7,3,26.25,11.25,1.00000000e+00,3.00030945e+02,0.00000000e+00,6.01418931e-15,-1.24293241e-12,1.24311954e-12
8,3,30.00,11.25,1.00000000e+00,3.00033203e+02,0.00000000e+00,-2.33885143e-14,-1.23290874e-12,1.23316602e-12
9,3,33.75,11.25,1.00000000e+00,3.00035553e+02,0.00000000e+00,-1.20283786e-14,-1.25830206e-12,1.25836830e-12
10,3,37.50,11.25,1.00000000e+00,3.00038025e+02,0.00000000e+00,-7.35067558e-15,-1.26765742e-12,1.26768507e-12
11,3,41.25,11.25,1.00000000e+00,3.00040527e+02,0.00000000e+00,-1.93790533e-14,-1.27166691e-12,1.27182314e-12
12,3,45.00,11.25,1.00000000e+00,3.00043030e+02,0.00000000e+00,-2.80662165e-14,-1.26231144e-12,1.26262791e-12
13,3,48.75,11.25,1.00000000e+00,3.00045349e+02,0.00000000e+00,3.34121633e-15,-1.27433990e-12,1.27446274e-12
14,3,52.50,11.25,1.00000000e+00,3.00047638e+02,0.00000000e+00,-6.01418931e-15,-1.25228788e-12,1.25249648e-12
15,3,56.25,11.25,1.00000000e+00,3.00049622e+02,0.00000000e+00,3.34121633e-15,-1.25830206e-12,1.25832428e-12
16,3,60.00,11.25,1.00000000e+00,3.00051331e+02,0.00000000e+00,-4.00945925e-15,-1.22823106e-12,1.22831779e-12
17,3,63.75,11.25,1.00000000e+00,3.00052704e+02,0.00000000e+00,-1.20283786e-14,-1.25028308e-12,1.25036667e-12
18,3,67.50,11.25,1.00000000e+00,3.00053833e+02,0.00000000e+00,-2.27202697e-14,-1.26698923e-12,1.26754965e-12
19,3,71.25,11.25,1.00000000e+00,3.00054413e+02,0.00000000e+00,-1.33648653e-14,-1.27166691e-12,1.27182206e-12
20,3,75.00,11.25,1.00000000e+00,3.00054626e+02,0.00000000e+00,2.80662165e-14,-1.25897025e-12,1.25928467e-12
21,3,78.75,11.25,1.00000000e+00,3.00054413e+02,0.00000000e+00,2.67297298e-15,-1.27099861e-12,1.27124190e-12
22,3,82.50,11.25,1.00000000e+00,3.00053833e+02,0.00000000e+00,-1.20283786e-14,-1.25629726e-12,1.25662512e-12
23,3,86.25,11.25,1.00000000e+00,3.00052795e+02,0.00000000e+00,-6.68243244e-16,-1.26832572e-12,1.26849507e-12
24,3,90.00,11.25,1.00000000e+00,3.00051300e+02,0.00000000e+00,3.14074328e-14,-1.26899392e-12,1.26955152e-12
25,3,93.75,11.25,1.00000000e+00,3.00049561e+02,0.00000000e+00,1.33648649e-15,-1.25562906e-12,1.25638085e-12
26,3,97.50,11.25,1.00000000e+00,3.00047638e+02,0.00000000e+00,-2.87344611e-14,-1.27901758e-12,1.28001104e-12
27,3,101.25,11.25,1.00000000e+00,3.00045532e+02,0.00000000e+00,2.07155409e-14,-1.27634459e-12,1.27654224e-12
28,3,105.00,11.25,1.00000000e+00,3.00043091e+02,0.00000000e+00,2.33885143e-14,-1.25028308e-12,1.25058817e-12
29,3,108.75,11.25,1.00000000e+00,3.00040619e+02,0.00000000e+00,3.34121633e-14,-1.26030675e-12,1.26086023e-12
30,3,112.50,11.25,1.00000000e+00,3.00038208e+02,0.00000000e+00,2.07155409e-14,-1.26966222e-12,1.26996905e-12
31,3,116.25,11.25,1.00000000e+00,3.00035828e+02,0.00000000e+00,-1.06918919e-14,-1.26364793e-12,1.26377869e-12
32,3,120.00,11.25,1.00000000e+00,3.00033661e+02,0.00000000e+00,9.35540521e-15,-1.27834928e-12,1.27859745e-12
33,3,123.75,11.25,1.00000000e+00,3.00031494e+02,0.00000000e+00,1.33648649e-15,-1.25028308e-12,1.25029024e-12
34,3,127.50,11.25,1.00000000e+00,3.00029480e+02,0.00000000e+00,6.68243266e-15,-1.25095138e-12,1.25099085e-12
35,3,131.25,11.25,1.00000000e+00,3.00027771e+02,0.00000000e+00,2.27202697e-14,-1.26164324e-12,1.26184946e-12
36,3,135.00,11.25,1.00000000e+00,3.00026337e+02,0.00000000e+00,-8.01891851e-15,-1.26231144e-12,1.26239416e-12
37,3,138.75,11.25,1.00000000e+00,3.00025330e+02,0.00000000e+00,-1.60378370e-14,-1.25897025e-12,1.25979847e-12
38,3,142.50,11.25,1.00000000e+00,3.00024597e+02,0.00000000e+00,-9.35540521e-15,-1.26097505e-12,1.26108054e-12
39,3,146.25,11.25,1.00000000e+00,3.00024323e+02,0.00000000e+00,1.40331082e-14,-1.26297974e-12,1.26317717e-12
0,4,0.00,15.00,1.00000000e+00,3.00025391e+02,0.00000000e+00,8.01891851e-15,-1.31643915e-12,1.31707395e-12
1,4,3.75,15.00,1.00000000e+00,3.00025848e+02,0.00000000e+00,-2.67297306e-14,-1.33648648e-12,1.33675644e-12
2,4,7.50,15.00,1.00000000e+00,3.00026733e+02,0.00000000e+00,5.34594596e-15,-1.35051963e-12,1.35053080e-12
3,4,11.25,15.00,1.00000000e+00,3.00028107e+02,0.00000000e+00,9.35540521e-15,-1.34851483e-12,1.34854725e-12
4,4,15.00,15.00,1.00000000e+00,3.00029877e+02,0.00000000e+00,-1.00236490e-14,-1.31510276e-12,1.31522310e-12
5,4,18.75,15.00,1.00000000e+00,3.00031891e+02,0.00000000e+00,2.00472963e-15,-1.32044863e-12,1.32105871e-12
6,4,22.50,15.00,1.00000000e+00,3.00034424e+02,0.00000000e+00,8.01891851e-15,-1.31309796e-12,1.31313081e-12
7,4,26.25,15.00,1.00000000e+00,3.00037201e+02,0.00000000e+00,3.34121633e-15,-1.34784664e-12,1.34794628e-12
8,4,30.00,15.00,1.00000000e+00,3.00040222e+02,0.00000000e+00,-1.26966215e-14,-1.33448179e-12,1.33455042e-12
9,4,33.75,15.00,1.00000000e+00,3.00043304e+02,0.00000000e+00,-3.34121633e-14,-1.32980411e-12,1.33027237e-12
10,4,37.50,15.00,1.00000000e+00,3.00046631e+02,0.00000000e+00,-2.07155409e-14,-1.32312163e-12,1.32328805e-12
11,4,41.25,15.00,1.00000000e+00,3.00050049e+02,0.00000000e+00,-1.60378370e-14,-1.32178513e-12,1.32215267e-12
12,4,45.00,15.00,1.00000000e+00,3.00053345e+02,0.00000000e+00,-2.47250002e-14,-1.33514998e-12,1.33541171e-12
13,4,48.75,15.00,1.00000000e+00,3.00056488e+02,0.00000000e+00,8.01891851e-15,-1.31978044e-12,1.31982175e-12
14,4,52.50,15.00,1.00000000e+00,3.00059479e+02,0.00000000e+00,6.01418931e-15,-1.31777564e-12,1.31782259e-12
15,4,56.25,15.00,1.00000000e+00,3.00062164e+02,0.00000000e+00,7.35067558e-15,-1.31176146e-12,1.31178282e-12
16,4,60.00,15.00,1.00000000e+00,3.00064484e+02,0.00000000e+00,-7.35067558e-15,-1.32245343e-12,1.32255556e-12
17,4,63.75,15.00,1.00000000e+00,3.00066406e+02,0.00000000e+00,-3.47486491e-14,-1.33514998e-12,1.33562616e-12
18,4,67.50,15.00,1.00000000e+00,3.00067932e+02,0.00000000e+00,-1.47013512e-14,-1.34450545e-12,1.34481315e-12
19,4,71.25,15.00,1.00000000e+00,3.00068756e+02,0.00000000e+00,2.40567572e-14,-1.31109327e-12,1.31131466e-12
20,4,75.00,15.00,1.00000000e+00,3.00069061e+02,0.00000000e+00,2.53932431e-14,-1.31309796e-12,1.31335188e-12
21,4,78.75,15.00,1.00000000e+00,3.00068726e+02,0.00000000e+00,-4.67770261e-15,-1.32646281e-12,1.32649143e-12
22,4,82.50,15.00,1.00000000e+00,3.00067810e+02,0.00000000e+00,-1.06918919e-14,-1.31042497e-12,1.31071456e-12
23,4,86.25,15.00,1.00000000e+00,3.00066406e+02,0.00000000e+00,0.00000000e+00,-1.29973311e-12,1.29982396e-12
24,4,90.00,15.00,1.00000000e+00,3.00064514e+02,0.00000000e+00,1.67060816e-14,-1.30775198e-12,1.30785931e-12
25,4,93.75,15.00,1.00000000e+00,3.00062195e+02,0.00000000e+00,-1.53695941e-14,-1.32579462e-12,1.32588786e-12
26,4,97.50,15.00,1.00000000e+00,3.00059601e+02,0.00000000e+00,-1.06918919e-14,-1.31242977e-12,1.31258828e-12
27,4,101.25,15.00,1.00000000e+00,3.00056610e+02,0.00000000e+00,5.01182449e-14,-1.29171424e-12,1.29274206e-12
28,4,105.00,15.00,1.00000000e+00,3.00053467e+02,0.00000000e+00,1.40331082e-14,-1.29973311e-12,1.29990788e-12
29,4,108.75,15.00,1.00000000e+00,3.00050171e+02,0.00000000e+00,-5.34594596e-15,-1.31710745e-12,1.31737611e-12
30,4,112.50,15.00,1.00000000e+00,3.00046906e+02,0.00000000e+00,2.13837838e-14,-1.33648648e-12,1.33667426e-12
31,4,116.25,15.00,1.00000000e+00,3.00043732e+02,0.00000000e+00,-6.68243244e-16,-1.34250065e-12,1.34259661e-12
32,4,120.00,15.00,1.00000000e+00,3.00040710e+02,0.00000000e+00,2.40567572e-14,-1.33915947e-12,1.33941306e-12
33,4,123.75,15.00,1.00000000e+00,3.00037842e+02,0.00000000e+00,9.35540521e-15,-1.33247699e-12,1.33256405e-12
34,4,127.50,15.00,1.00000000e+00,3.00035217e+02,0.00000000e+00,5.34594596e-15,-1.33448179e-12,1.33449675e-12
35,4,131.25,15.00,1.00000000e+00,3.00032959e+02,0.00000000e+00,2.07155409e-14,-1.32312163e-12,1.32330063e-12
36,4,135.00,15.00,1.00000000e+00,3.00031189e+02,0.00000000e+00,-2.13837838e-14,-1.34116416e-12,1.34133882e-12
37,4,138.75,15.00,1.00000000e+00,3.00029694e+02,0.00000000e+00,-6.01418931e-15,-1.34450545e-12,1.34460672e-12
38,4,142.50,15.00,1.00000000e+00,3.00028778e+02,0.00000000e+00,-3.34121633e-15,-1.32646281e-12,1.32649133e-12
39,4,146.25,15.00,1.00000000e+00,3.00028381e+02,0.00000000e+00,9.35540521e-15,-1.33381349e-12,1.33392006e-12
0,5,0.00,18.75,1.00000000e+00,3.00029907e+02,0.00000000e+00,6.68243266e-15,-1.34584184e-12,1.34606161e-12
1,5,3.75,18.75,1.00000000e+00,3.00030548e+02,0.00000000e+00,-4.00945959e-14,-1.36254799e-12,1.36315753e-12
2,5,7.50,18.75,1.00000000e+00,3.00031738e+02,0.00000000e+00,3.34121633e-15,-1.34985133e-12,1.34985816e-12
3,5,11.25,18.75,1.00000000e+00,3.00033508e+02,0.00000000e+00,1.06918919e-14,-1.37123516e-12,1.37127950e-12
4,5,15.00,18.75,1.00000000e+00,3.00035767e+02,0.00000000e+00,-1.33648649e-15,-1.36121149e-12,1.36121810e-12
5,5,18.75,18.75,1.00000000e+00,3.00038696e+02,0.00000000e+00,6.68243266e-15,-1.36856216e-12,1.36867254e-12
6,5,22.50,18.75,1.00000000e+00,3.00041992e+02,0.00000000e+00,2.00472963e-15,-1.36121149e-12,1.36122103e-12
