ix,iy,x_mm,y_mm,fill_level,vx_ms,vy_ms,vmag_ms
70,0,4.3750,0.0000,0.000000,0.000000,0.000000,0.000000
71,0,4.4375,0.0000,0.000000,0.000000,0.000000,0.000000
72,0,4.5000,0.0000,0.000000,0.000000,0.000000,0.000000
73,0,4.5625,0.0000,0.000000,0.000000,0.000000,0.000000
74,0,4.6250,0.0000,0.000000,0.000000,0.000000,0.000000
75,0,4.6875,0.0000,0.000000,0.000000,0.000000,0.000000
76,0,4.7500,0.0000,0.000000,0.000000,0.000000,0.000000
77,0,4.8125,0.0000,0.000000,0.000000,0.000000,0.000000
78,0,4.8750,0.0000,0.000000,0.000000,0.000000,0.000000
79,0,4.9375,0.0000,0.000000,0.000000,0.000000,0.000000
80,0,5.0000,0.0000,0.000000,0.000000,0.000000,0.000000
81,0,5.0625,0.0000,0.000000,0.000000,0.000000,0.000000
82,0,5.1250,0.0000,0.000000,0.000000,0.000000,0.000000
83,0,5.1875,0.0000,0.000000,0.000000,0.000000,0.000000
84,0,5.2500,0.0000,0.000000,0.000000,0.000000,0.000000
85,0,5.3125,0.0000,0.000000,0.000000,0.000000,0.000000
86,0,5.3750,0.0000,0.000000,0.000000,0.000000,0.000000
87,0,5.4375,0.0000,0.000000,0.000000,0.000000,0.000000
88,0,5.5000,0.0000,0.000000,0.000000,0.000000,0.000000
89,0,5.5625,0.0000,0.000000,0.000000,0.000000,0.000000
90,0,5.6250,0.0000,0.000000,0.000000,0.000000,0.000000
91,0,5.6875,0.0000,0.000000,0.000000,0.000000,0.000000
92,0,5.7500,0.0000,0.000000,0.000000,0.000000,0.000000
93,0,5.8125,0.0000,0.000000,0.000000,0.000000,0.000000
94,0,5.8750,0.0000,0.000000,0.000000,0.000000,0.000000
95,0,5.9375,0.0000,0.000000,0.000000,0.000000,0.000000
96,0,6.0000,0.0000,0.000000,0.000000,0.000000,0.000000
97,0,6.0625,0.0000,0.000000,0.000000,0.000000,0.000000
98,0,6.1250,0.0000,0.000000,0.000000,0.000000,0.000000
99,0,6.1875,0.0000,0.000000,0.000000,0.000000,0.000000
100,0,6.2500,0.0000,0.000000,0.000000,0.000000,0.000000
101,0,6.3125,0.0000,0.000000,0.000000,0.000000,0.000000
102,0,6.3750,0.0000,0.000000,0.000000,0.000000,0.000000
103,0,6.4375,0.0000,0.000000,0.000000,0.000000,0.000000
104,0,6.5000,0.0000,0.000000,0.000000,0.000000,0.000000
105,0,6.5625,0.0000,0.000000,0.000000,0.000000,0.000000
106,0,6.6250,0.0000,0.000000,0.000000,0.000000,0.000000
107,0,6.6875,0.0000,0.000000,0.000000,0.000000,0.000000
108,0,6.7500,0.0000,0.000000,0.000000,0.000000,0.000000
109,0,6.8125,0.0000,0.000000,0.000000,0.000000,0.000000
110,0,6.8750,0.0000,0.000000,0.000000,0.000000,0.000000
111,0,6.9375,0.0000,0.000000,0.000000,0.000000,0.000000
112,0,7.0000,0.0000,0.000000,0.000000,0.000000,0.000000
113,0,7.0625,0.0000,0.000000,0.000000,0.000000,0.000000
114,0,7.1250,0.0000,0.000000,0.000000,0.000000,0.000000
115,0,7.1875,0.0000,0.000000,0.000000,0.000000,0.000000
116,0,7.2500,0.0000,0.000000,0.000000,0.000000,0.000000
117,0,7.3125,0.0000,0.000000,0.000000,0.000000,0.000000
118,0,7.3750,0.0000,0.000000,0.000000,0.000000,0.000000
119,0,7.4375,0.0000,0.000000,0.000000,0.000000,0.000000
120,0,7.5000,0.0000,0.000000,0.000000,0.000000,0.000000
121,0,7.5625,0.0000,0.000000,0.000000,0.000000,0.000000
122,0,7.6250,0.0000,0.000000,0.000000,0.000000,0.000000
123,0,7.6875,0.0000,0.000000,0.000000,0.000000,0.000000
124,0,7.7500,0.0000,0.000000,0.000000,0.000000,0.000000
125,0,7.8125,0.0000,0.000000,0.000000,0.000000,0.000000
126,0,7.8750,0.0000,0.000000,0.000000,0.000000,0.000000
127,0,7.9375,0.0000,0.000000,0.000000,0.000000,0.000000
0,1,0.0000,0.0625,0.000000,0.000000,0.000000,0.000000
1,1,0.0625,0.0625,0.000000,0.000190,0.000192,0.000270
2,1,0.1250,0.0625,0.000000,0.000187,0.000213,0.000283
3,1,0.1875,0.0625,0.000000,0.000180,0.000225,0.000288
4,1,0.2500,0.0625,0.000000,0.000171,0.000232,0.000288
5,1,0.3125,0.0625,0.000000,0.000162,0.000237,0.000287
6,1,0.3750,0.0625,0.000000,0.000154,0.000241,0.000286
7,1,0.4375,0.0625,0.000000,0.000146,0.000243,0.000284
8,1,0.5000,0.0625,0.000000,0.000138,0.000246,0.000282
9,1,0.5625,0.0625,0.000000,0.000131,0.000248,0.000281
10,1,0.6250,0.0625,0.000000,0.000125,0.000250,0.000279
11,1,0.6875,0.0625,0.000000,0.000119,0.000251,0.000278
12,1,0.7500,0.0625,0.000000,0.000114,0.000252,0.000277
13,1,0.8125,0.0625,0.000000,0.000109,0.000254,0.000276
14,1,0.8750,0.0625,0.000000,0.000104,0.000255,0.000275
15,1,0.9375,0.0625,0.000000,0.000100,0.000256,0.000275
16,1,1.0000,0.0625,0.000000,0.000096,0.000257,0.000274
17,1,1.0625,0.0625,0.000000,0.000092,0.000258,0.000274
18,1,1.1250,0.0625,0.000000,0.000089,0.000259,0.000273
19,1,1.1875,0.0625,0.000000,0.000085,0.000260,0.000273
20,1,1.2500,0.0625,0.000000,0.000082,0.000260,0.000273
21,1,1.3125,0.0625,0.000000,0.000079,0.000261,0.000273
22,1,1.3750,0.0625,0.000000,0.000076,0.000262,0.000273
23,1,1.4375,0.0625,0.000000,0.000074,0.000262,0.000272
24,1,1.5000,0.0625,0.000000,0.000071,0.000263,0.000272
25,1,1.5625,0.0625,0.000000,0.000069,0.000264,0.000272
26,1,1.6250,0.0625,0.000000,0.000066,0.000264,0.000272
27,1,1.6875,0.0625,0.000000,0.000064,0.000265,0.000272
28,1,1.7500,0.0625,0.000000,0.000062,0.000265,0.000272
29,1,1.8125,0.0625,0.000000,0.000060,0.000266,0.000272
30,1,1.8750,0.0625,0.000000,0.000058,0.000266,0.000273
31,1,1.9375,0.0625,0.000000,0.000056,0.000267,0.000273
32,1,2.0000,0.0625,0.000000,0.000054,0.000267,0.000273
33,1,2.0625,0.0625,0.000000,0.000052,0.000268,0.000273
34,1,2.1250,0.0625,0.000000,0.000050,0.000268,0.000273
35,1,2.1875,0.0625,0.000000,0.000048,0.000269,0.000273
36,1,2.2500,0.0625,0.000000,0.000047,0.000269,0.000273
37,1,2.3125,0.0625,0.000000,0.000045,0.000269,0.000273
38,1,2.3750,0.0625,0.000000,0.000043,0.000270,0.000273
39,1,2.4375,0.0625,0.000000,0.000042,0.000270,0.000273
40,1,2.5000,0.0625,0.000000,0.000040,0.000270,0.000273
41,1,2.5625,0.0625,0.000000,0.000038,0.000271,0.000274
42,1,2.6250,0.0625,0.000000,0.000037,0.000271,0.000274
43,1,2.6875,0.0625,0.000000,0.000035,0.000271,0.000274
44,1,2.7500,0.0625,0.000000,0.000034,0.000272,0.000274
45,1,2.8125,0.0625,0.000000,0.000032,0.000272,0.000274
46,1,2.8750,0.0625,0.000000,0.000031,0.000272,0.000274
47,1,2.9375,0.0625,0.000000,0.000029,0.000273,0.000274
48,1,3.0000,0.0625,0.000000,0.000027,0.000273,0.000274
49,1,3.0625,0.0625,0.000000,0.000026,0.000273,0.000274
50,1,3.1250,0.0625,0.000000,0.000024,0.000273,0.000274
51,1,3.1875,0.0625,0.000000,0.000023,0.000273,0.000274
52,1,3.2500,0.0625,0.000000,0.000021,0.000274,0.000274
53,1,3.3125,0.0625,0.000000,0.000020,0.000274,0.000274
54,1,3.3750,0.0625,0.000000,0.000018,0.000274,0.000275
55,1,3.4375,0.0625,0.000000,0.000017,0.000274,0.000275
56,1,3.5000,0.0625,0.000000,0.000015,0.000274,0.000275
57,1,3.5625,0.0625,0.000000,0.000014,0.000274,0.000275
58,1,3.6250,0.0625,0.000000,0.000012,0.000275,0.000275
59,1,3.6875,0.0625,0.000000,0.000011,0.000275,0.000275
60,1,3.7500,0.0625,0.000000,0.000009,0.000275,0.000275
61,1,3.8125,0.0625,0.000000,0.000008,0.000275,0.000275
62,1,3.8750,0.0625,0.000000,0.000006,0.000275,0.000275
63,1,3.9375,0.0625,0.000000,0.000005,0.000275,0.000275
64,1,4.0000,0.0625,0.000000,0.000003,0.000275,0.000275
65,1,4.0625,0.0625,0.000000,0.000002,0.000275,0.000275
66,1,4.1250,0.0625,0.000000,-0.000000,0.000275,0.000275
67,1,4.1875,0.0625,0.000000,-0.000002,0.000275,0.000275
68,1,4.2500,0.0625,0.000000,-0.000003,0.000275,0.000275
69,1,4.3125,0.0625,0.000000,-0.000005,0.000275,0.000275
70,1,4.3750,0.0625,0.000000,-0.000006,0.000275,0.000275
71,1,4.4375,0.0625,0.000000,-0.000008,0.000275,0.000275
72,1,4.5000,0.0625,0.000000,-0.000009,0.000275,0.000275
73,1,4.5625,0.0625,0.000000,-0.000011,0.000275,0.000275
74,1,4.6250,0.0625,0.000000,-0.000013,0.000275,0.000275
75,1,4.6875,0.0625,0.000000,-0.000014,0.000274,0.000275
76,1,4.7500,0.0625,0.000000,-0.000016,0.000274,0.000275
77,1,4.8125,0.0625,0.000000,-0.000018,0.000274,0.000275
78,1,4.8750,0.0625,0.000000,-0.000019,0.000274,0.000275
79,1,4.9375,0.0625,0.000000,-0.000021,0.000274,0.000275
80,1,5.0000,0.0625,0.000000,-0.000023,0.000274,0.000275
81,1,5.0625,0.0625,0.000000,-0.000024,0.000274,0.000275
82,1,5.1250,0.0625,0.000000,-0.000026,0.000273,0.000275
83,1,5.1875,0.0625,0.000000,-0.000028,0.000273,0.000274
84,1,5.2500,0.0625,0.000000,-0.000030,0.000273,0.000275
85,1,5.3125,0.0625,0.000000,-0.000031,0.000273,0.000274
86,1,5.3750,0.0625,0.000000,-0.000033,0.000272,0.000274
87,1,5.4375,0.0625,0.000000,-0.000035,0.000272,0.000274
88,1,5.5000,0.0625,0.000000,-0.000037,0.000272,0.000274
89,1,5.5625,0.0625,0.000000,-0.000039,0.000272,0.000274
90,1,5.6250,0.0625,0.000000,-0.000041,0.000271,0.000274
91,1,5.6875,0.0625,0.000000,-0.000043,0.000271,0.000274
92,1,5.7500,0.0625,0.000000,-0.000045,0.000271,0.000274
93,1,5.8125,0.0625,0.000000,-0.000047,0.000270,0.000274
94,1,5.8750,0.0625,0.000000,-0.000048,0.000270,0.000274
95,1,5.9375,0.0625,0.000000,-0.000051,0.000270,0.000274
96,1,6.0000,0.0625,0.000000,-0.000053,0.000269,0.000274
97,1,6.0625,0.0625,0.000000,-0.000055,0.000269,0.000274
98,1,6.1250,0.0625,0.000000,-0.000057,0.000268,0.000274
99,1,6.1875,0.0625,0.000000,-0.000060,0.000268,0.000275
100,1,6.2500,0.0625,0.000000,-0.000062,0.000267,0.000275
101,1,6.3125,0.0625,0.000000,-0.000065,0.000267,0.000275
102,1,6.3750,0.0625,0.000000,-0.000067,0.000267,0.000275
103,1,6.4375,0.0625,0.000000,-0.000070,0.000266,0.000275
104,1,6.5000,0.0625,0.000000,-0.000073,0.000265,0.000275
105,1,6.5625,0.0625,0.000000,-0.000076,0.000265,0.000275
106,1,6.6250,0.0625,0.000000,-0.000079,0.000264,0.000276
107,1,6.6875,0.0625,0.000000,-0.000082,0.000263,0.000276
108,1,6.7500,0.0625,0.000000,-0.000085,0.000263,0.000276
109,1,6.8125,0.0625,0.000000,-0.000089,0.000262,0.000276
110,1,6.8750,0.0625,0.000000,-0.000092,0.000261,0.000277
111,1,6.9375,0.0625,0.000000,-0.000096,0.000260,0.000277
112,1,7.0000,0.0625,0.000000,-0.000101,0.000259,0.000278
113,1,7.0625,0.0625,0.000000,-0.000105,0.000258,0.000279
114,1,7.1250,0.0625,0.000000,-0.000110,0.000257,0.000280
115,1,7.1875,0.0625,0.000000,-0.000115,0.000256,0.000281
116,1,7.2500,0.0625,0.000000,-0.000121,0.000255,0.000282
117,1,7.3125,0.0625,0.000000,-0.000127,0.000253,0.000283
118,1,7.3750,0.0625,0.000000,-0.000133,0.000252,0.000285
119,1,7.4375,0.0625,0.000000,-0.000141,0.000250,0.000287
120,1,7.5000,0.0625,0.000000,-0.000148,0.000248,0.000289
121,1,7.5625,0.0625,0.000000,-0.000157,0.000245,0.000290
122,1,7.6250,0.0625,0.000000,-0.000165,0.000241,0.000292
123,1,7.6875,0.0625,0.000000,-0.000175,0.000236,0.000294
124,1,7.7500,0.0625,0.000000,-0.000183,0.000229,0.000293
125,1,7.8125,0.0625,0.000000,-0.000190,0.000217,0.000288
126,1,7.8750,0.0625,0.000000,-0.000193,0.000195,0.000275
127,1,7.9375,0.0625,0.000000,0.000000,0.000000,0.000000
0,2,0.0000,0.1250,0.000000,0.000000,0.000000,0.000000
1,2,0.0625,0.1250,0.000000,0.000210,0.000189,0.000282
2,2,0.1250,0.1250,0.000000,0.000213,0.000216,0.000303
3,2,0.1875,0.1250,0.000000,0.000211,0.000231,0.000313
4,2,0.2500,0.1250,0.000000,0.000206,0.000240,0.000316
5,2,0.3125,0.1250,0.000000,0.000199,0.000245,0.000316
6,2,0.3750,0.1250,0.000000,0.000191,0.000249,0.000314
7,2,0.4375,0.1250,0.000000,0.000184,0.000252,0.000311
8,2,0.5000,0.1250,0.000000,0.000176,0.000253,0.000308
9,2,0.5625,0.1250,0.000000,0.000168,0.000255,0.000305
10,2,0.6250,0.1250,0.000000,0.000161,0.000256,0.000302
11,2,0.6875,0.1250,0.000000,0.000154,0.000257,0.000300
12,2,0.7500,0.1250,0.000000,0.000148,0.000258,0.000297
13,2,0.8125,0.1250,0.000000,0.000142,0.000258,0.000295
14,2,0.8750,0.1250,0.000000,0.000137,0.000259,0.000293
15,2,0.9375,0.1250,0.000000,0.000131,0.000260,0.000291
16,2,1.0000,0.1250,0.000000,0.000126,0.000261,0.000290
17,2,1.0625,0.1250,0.000000,0.000122,0.000261,0.000288
18,2,1.1250,0.1250,0.000000,0.000117,0.000262,0.000287
19,2,1.1875,0.1250,0.000000,0.000113,0.000262,0.000286
20,2,1.2500,0.1250,0.000000,0.000109,0.000263,0.000284
21,2,1.3125,0.1250,0.000000,0.000105,0.000263,0.000284
22,2,1.3750,0.1250,0.000000,0.000102,0.000264,0.000283
23,2,1.4375,0.1250,0.000000,0.000098,0.000264,0.000282
24,2,1.5000,0.1250,0.000000,0.000095,0.000265,0.000281
25,2,1.5625,0.1250,0.000000,0.000092,0.000265,0.000280
26,2,1.6250,0.1250,0.000000,0.000089,0.000266,0.000280
27,2,1.6875,0.1250,0.000000,0.000086,0.000266,0.000280
28,2,1.7500,0.1250,0.000000,0.000083,0.000266,0.000279
29,2,1.8125,0.1250,0.000000,0.000080,0.000267,0.000279
30,2,1.8750,0.1250,0.000000,0.000077,0.000267,0.000278
31,2,1.9375,0.1250,0.000000,0.000075,0.000268,0.000278
32,2,2.0000,0.1250,0.000000,0.000072,0.000268,0.000277
33,2,2.0625,0.1250,0.000000,0.000070,0.000268,0.000277
34,2,2.1250,0.1250,0.000000,0.000067,0.000269,0.000277
35,2,2.1875,0.1250,0.000000,0.000065,0.000269,0.000277
36,2,2.2500,0.1250,0.000000,0.000062,0.000269,0.000277
37,2,2.3125,0.1250,0.000000,0.000060,0.000270,0.000276
38,2,2.3750,0.1250,0.000000,0.000058,0.000270,0.000276
39,2,2.4375,0.1250,0.000000,0.000056,0.000270,0.000276
40,2,2.5000,0.1250,0.000000,0.000054,0.000271,0.000276
41,2,2.5625,0.1250,0.000000,0.000051,0.000271,0.000276
42,2,2.6250,0.1250,0.000000,0.000049,0.000271,0.000276
43,2,2.6875,0.1250,0.000000,0.000047,0.000272,0.000276
44,2,2.7500,0.1250,0.000000,0.000045,0.000272,0.000276
45,2,2.8125,0.1250,0.000000,0.000043,0.000272,0.000276
46,2,2.8750,0.1250,0.000000,0.000041,0.000272,0.000275
47,2,2.9375,0.1250,0.000000,0.000039,0.000273,0.000275
48,2,3.0000,0.1250,0.000000,0.000037,0.000273,0.000275
49,2,3.0625,0.1250,0.000000,0.000035,0.000273,0.000275
50,2,3.1250,0.1250,0.000000,0.000033,0.000274,0.000275
51,2,3.1875,0.1250,0.000000,0.000030,0.000274,0.000275
52,2,3.2500,0.1250,0.000000,0.000029,0.000274,0.000275
53,2,3.3125,0.1250,0.000000,0.000026,0.000274,0.000275
54,2,3.3750,0.1250,0.000000,0.000024,0.000274,0.000275
55,2,3.4375,0.1250,0.000000,0.000022,0.000275,0.000275
56,2,3.5000,0.1250,0.000000,0.000020,0.000275,0.000275
57,2,3.5625,0.1250,0.000000,0.000018,0.000275,0.000275
58,2,3.6250,0.1250,0.000000,0.000016,0.000275,0.000275
59,2,3.6875,0.1250,0.000000,0.000014,0.000275,0.000276
60,2,3.7500,0.1250,0.000000,0.000012,0.000275,0.000276
61,2,3.8125,0.1250,0.000000,0.000010,0.000275,0.000276
62,2,3.8750,0.1250,0.000000,0.000008,0.000276,0.000276
63,2,3.9375,0.1250,0.000000,0.000006,0.000276,0.000276
64,2,4.0000,0.1250,0.000000,0.000004,0.000276,0.000276
65,2,4.0625,0.1250,0.000000,0.000002,0.000276,0.000276
66,2,4.1250,0.1250,0.000000,-0.000000,0.000276,0.000276
67,2,4.1875,0.1250,0.000000,-0.000002,0.000276,0.000276
68,2,4.2500,0.1250,0.000000,-0.000004,0.000276,0.000276
69,2,4.3125,0.1250,0.000000,-0.000007,0.000276,0.000276
70,2,4.3750,0.1250,0.000000,-0.000009,0.000276,0.000276
71,2,4.4375,0.1250,0.000000,-0.000011,0.000276,0.000276
72,2,4.5000,0.1250,0.000000,-0.000013,0.000276,0.000276
73,2,4.5625,0.1250,0.000000,-0.000015,0.000276,0.000276
74,2,4.6250,0.1250,0.000000,-0.000017,0.000276,0.000276
75,2,4.6875,0.1250,0.000000,-0.000019,0.000276,0.000276
76,2,4.7500,0.1250,0.000000,-0.000022,0.000276,0.000277
77,2,4.8125,0.1250,0.000000,-0.000024,0.000276,0.000277
78,2,4.8750,0.1250,0.000000,-0.000026,0.000276,0.000277
79,2,4.9375,0.1250,0.000000,-0.000028,0.000275,0.000277
80,2,5.0000,0.1250,0.000000,-0.000031,0.000276,0.000277
81,2,5.0625,0.1250,0.000000,-0.000033,0.000275,0.000277
82,2,5.1250,0.1250,0.000000,-0.000035,0.000275,0.000278
83,2,5.1875,0.1250,0.000000,-0.000037,0.000275,0.000278
84,2,5.2500,0.1250,0.000000,-0.000040,0.000275,0.000278
85,2,5.3125,0.1250,0.000000,-0.000042,0.000275,0.000278
86,2,5.3750,0.1250,0.000000,-0.000045,0.000275,0.000278
87,2,5.4375,0.1250,0.000000,-0.000047,0.000274,0.000278
88,2,5.5000,0.1250,0.000000,-0.000050,0.000274,0.000279
89,2,5.5625,0.1250,0.000000,-0.000052,0.000274,0.000279
90,2,5.6250,0.1250,0.000000,-0.000055,0.000274,0.000279
91,2,5.6875,0.1250,0.000000,-0.000057,0.000274,0.000280
92,2,5.7500,0.1250,0.000000,-0.000060,0.000273,0.000280
93,2,5.8125,0.1250,0.000000,-0.000063,0.000273,0.000280
94,2,5.8750,0.1250,0.000000,-0.000065,0.000273,0.000280
95,2,5.9375,0.1250,0.000000,-0.000068,0.000273,0.000281
96,2,6.0000,0.1250,0.000000,-0.000071,0.000272,0.000281
97,2,6.0625,0.1250,0.000000,-0.000074,0.000272,0.000282
98,2,6.1250,0.1250,0.000000,-0.000077,0.000272,0.000282
99,2,6.1875,0.1250,0.000000,-0.000080,0.000271,0.000283
100,2,6.2500,0.1250,0.000000,-0.000083,0.000271,0.000283
101,2,6.3125,0.1250,0.000000,-0.000086,0.000270,0.000284
102,2,6.3750,0.1250,0.000000,-0.000090,0.000270,0.000285
103,2,6.4375,0.1250,0.000000,-0.000093,0.000270,0.000285
104,2,6.5000,0.1250,0.000000,-0.000097,0.000269,0.000286
105,2,6.5625,0.1250,0.000000,-0.000100,0.000269,0.000287
106,2,6.6250,0.1250,0.000000,-0.000104,0.000268,0.000288
107,2,6.6875,0.1250,0.000000,-0.000109,0.000268,0.000289
108,2,6.7500,0.1250,0.000000,-0.000113,0.000267,0.000290
109,2,6.8125,0.1250,0.000000,-0.000117,0.000267,0.000291
110,2,6.8750,0.1250,0.000000,-0.000122,0.000266,0.000293
111,2,6.9375,0.1250,0.000000,-0.000127,0.000266,0.000294
112,2,7.0000,0.1250,0.000000,-0.000132,0.000265,0.000296
113,2,7.0625,0.1250,0.000000,-0.000138,0.000264,0.000298
114,2,7.1250,0.1250,0.000000,-0.000144,0.000264,0.000300
115,2,7.1875,0.1250,0.000000,-0.000150,0.000263,0.000302
116,2,7.2500,0.1250,0.000000,-0.000156,0.000262,0.000305
117,2,7.3125,0.1250,0.000000,-0.000163,0.000261,0.000308
118,2,7.3750,0.1250,0.000000,-0.000171,0.000260,0.000311
119,2,7.4375,0.1250,0.000000,-0.000178,0.000258,0.000314
120,2,7.5000,0.1250,0.000000,-0.000187,0.000257,0.000317
121,2,7.5625,0.1250,0.000000,-0.000195,0.000254,0.000320
122,2,7.6250,0.1250,0.000000,-0.000203,0.000250,0.000322
123,2,7.6875,0.1250,0.000000,-0.000210,0.000245,0.000322
124,2,7.7500,0.1250,0.000000,-0.000215,0.000235,0.000319
125,2,7.8125,0.1250,0.000000,-0.000217,0.000220,0.000309
126,2,7.8750,0.1250,0.000000,-0.000214,0.000192,0.000288
127,2,7.9375,0.1250,0.000000,0.000000,0.000000,0.000000
0,3,0.0000,0.1875,0.000000,0.000000,0.000000,0.000000
1,3,0.0625,0.1875,0.000000,0.000221,0.000182,0.000287
2,3,0.1250,0.1875,0.000000,0.000227,0.000214,0.000313
3,3,0.1875,0.1875,0.000000,0.000230,0.000234,0.000328
4,3,0.2500,0.1875,0.000000,0.000228,0.000246,0.000335
5,3,0.3125,0.1875,0.000000,0.000224,0.000253,0.000338
6,3,0.3750,0.1875,0.000000,0.000219,0.000258,0.000338
7,3,0.4375,0.1875,0.000000,0.000212,0.000261,0.000336
8,3,0.5000,0.1875,0.000000,0.000205,0.000263,0.000333
9,3,0.5625,0.1875,0.000000,0.000198,0.000264,0.000330
10,3,0.6250,0.1875,0.000000,0.000191,0.000265,0.000327
11,3,0.6875,0.1875,0.000000,0.000184,0.000266,0.000323
12,3,0.7500,0.1875,0.000000,0.000177,0.000267,0.000320
13,3,0.8125,0.1875,0.000000,0.000171,0.000267,0.000317
14,3,0.8750,0.1875,0.000000,0.000165,0.000268,0.000314
15,3,0.9375,0.1875,0.000000,0.000159,0.000268,0.000312
16,3,1.0000,0.1875,0.000000,0.000153,0.000269,0.000309
17,3,1.0625,0.1875,0.000000,0.000148,0.000269,0.000307
18,3,1.1250,0.1875,0.000000,0.000143,0.000270,0.000305
19,3,1.1875,0.1875,0.000000,0.000138,0.000270,0.000303
20,3,1.2500,0.1875,0.000000,0.000133,0.000270,0.000301
